dataset,attack,f,f_pct,defense,krum_applicable,seed,auroc,pr_auc,bal_acc,mcc,auc_lc,bsr,convergence_fail,runtime_s,comm_params_per_round,auroc_clean,auroc_degradation,aggregator_effective,run_status
cimas,backdoor,2,8.7,trimmed_mean,True,11,0.79244,0.70566,0.73092,0.46395,0.7906510714285714,0.37233,0,0.362,966,0.79237,7.00000000000145e-05,trimmed_mean,valid_primary
cimas,backdoor,2,8.7,trimmed_mean,True,19,0.79157,0.70439,0.73136,0.46545,0.7883178571428571,0.37075,0,0.355,966,0.79158,-9.99999999995449e-06,trimmed_mean,valid_primary
cimas,backdoor,2,8.7,trimmed_mean,True,23,0.79185,0.70476,0.73607,0.47543,0.7890535714285715,0.36482,0,0.373,966,0.79186,-9.99999999995449e-06,trimmed_mean,valid_primary
cimas,backdoor,2,8.7,trimmed_mean,True,37,0.79229,0.70523,0.73216,0.46767,0.7893142857142857,0.36877,0,0.371,966,0.79211,0.00018,trimmed_mean,valid_primary
cimas,backdoor,2,8.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,0.37866,0,0.377,966,0.7918,0.0,krum,valid_primary
cimas,backdoor,2,8.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,0.38063,0,0.361,966,0.7928,0.0,krum,valid_primary
cimas,backdoor,2,8.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,0.37984,0,0.364,966,0.79173,0.0,krum,valid_primary
cimas,backdoor,2,8.7,krum,True,23,0.78931,0.69957,0.72825,0.4599,0.7876339285714286,0.3664,0,0.392,966,0.79196,-0.00265,krum,valid_primary
cimas,backdoor,2,8.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,0.36917,0,0.381,966,0.79157,0.0,krum,valid_primary
cimas,backdoor,2,8.7,clipping,True,7,0.79125,0.70576,0.73215,0.46648,0.7890392857142857,0.41739,0,0.359,966,0.7911,0.0001499999999999,clipping,valid_primary
cimas,backdoor,2,8.7,clipping,True,11,0.79193,0.70529,0.7315,0.46537,0.7901624999999999,0.39684,0,0.361,966,0.79163,0.0003,clipping,valid_primary
cimas,backdoor,2,8.7,clipping,True,19,0.7911,0.70377,0.72991,0.46275,0.7879614285714285,0.39209,0,0.349,966,0.79082,0.00028,clipping,valid_primary
cimas,backdoor,2,8.7,clipping,True,23,0.79138,0.70636,0.73042,0.46394,0.7891539285714286,0.43241,0,0.37,966,0.79124,0.0001399999999999,clipping,valid_primary
cimas,backdoor,2,8.7,clipping,True,37,0.79124,0.70405,0.72912,0.46242,0.788307857142857,0.40277,0,0.364,966,0.79091,0.00033,clipping,valid_primary
cimas,backdoor,5,21.7,fedavg,True,7,0.7909,0.70633,0.73099,0.4642,0.78896,0.45138,0,0.372,966,0.7911,-0.0001999999999999,fedavg,valid_primary
cimas,backdoor,5,21.7,fedavg,True,11,0.79078,0.70635,0.72599,0.4544,0.7897039285714286,0.48261,0,0.368,966,0.79163,-0.0008499999999999,fedavg,valid_primary
cimas,backdoor,5,21.7,fedavg,True,19,0.79049,0.70512,0.72882,0.46073,0.7878235714285714,0.45415,0,0.382,966,0.79082,-0.0003299999999999,fedavg,valid_primary
cimas,backdoor,5,21.7,fedavg,True,23,0.79137,0.70502,0.73129,0.4658,0.7887889285714287,0.39644,0,0.348,966,0.79124,0.0001299999999999,fedavg,valid_primary
cimas,backdoor,5,21.7,fedavg,True,37,0.78881,0.70321,0.72376,0.4513,0.7872767857142857,0.51858,0,0.381,966,0.79091,-0.0020999999999999,fedavg,valid_primary
cimas,backdoor,5,21.7,coord_median,True,7,0.79061,0.70288,0.72867,0.4586,0.7883467857142856,0.38379,0,0.373,966,0.79005,0.00056,coord_median,valid_primary
cimas,backdoor,5,21.7,coord_median,True,11,0.79108,0.70335,0.73041,0.46227,0.7896324999999998,0.383,0,0.387,966,0.79088,0.0001999999999999,coord_median,valid_primary
cimas,backdoor,5,21.7,coord_median,True,19,0.79078,0.70325,0.72933,0.46131,0.7877,0.38538,0,0.425,966,0.78992,0.00086,coord_median,valid_primary
cimas,backdoor,5,21.7,coord_median,True,23,0.78985,0.70044,0.72933,0.46131,0.7874028571428571,0.37233,0,0.389,966,0.79029,-0.0004399999999999,coord_median,valid_primary
cimas,backdoor,5,21.7,coord_median,True,37,0.78991,0.69971,0.73064,0.46472,0.7870464285714285,0.37747,0,0.393,966,0.78977,0.00014,coord_median,valid_primary
cimas,backdoor,5,21.7,trimmed_mean,True,7,0.79141,0.70475,0.72968,0.4609,0.7890696428571429,0.38538,0,0.362,966,0.79196,-0.00055,trimmed_mean,valid_primary
cimas,backdoor,5,21.7,trimmed_mean,True,11,0.79153,0.70365,0.7299,0.46162,0.7898767857142858,0.38063,0,0.372,966,0.79237,-0.00084,trimmed_mean,valid_primary
cimas,backdoor,5,21.7,trimmed_mean,True,19,0.79127,0.70419,0.73172,0.46613,0.7880867857142857,0.38617,0,0.392,966,0.79158,-0.0003099999999999,trimmed_mean,valid_primary
cimas,backdoor,5,21.7,trimmed_mean,True,23,0.79073,0.7022,0.73049,0.46359,0.7881139285714286,0.37115,0,0.347,966,0.79186,-0.0011299999999999,trimmed_mean,valid_primary
cimas,backdoor,5,21.7,trimmed_mean,True,37,0.79111,0.70243,0.73172,0.46673,0.7882689285714284,0.3747,0,0.387,966,0.79211,-0.001,trimmed_mean,valid_primary
cimas,backdoor,5,21.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,0.37866,0,0.383,966,0.7918,0.0,krum,valid_primary
cimas,backdoor,5,21.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,0.38063,0,0.395,966,0.7928,0.0,krum,valid_primary
cimas,backdoor,5,21.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,0.37984,0,0.403,966,0.79173,0.0,krum,valid_primary
cimas,backdoor,5,21.7,krum,True,23,0.79196,0.70389,0.72976,0.46167,0.7889867857142858,0.37115,0,0.364,966,0.79196,0.0,krum,valid_primary
cimas,backdoor,5,21.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,0.36917,0,0.403,966,0.79157,0.0,krum,valid_primary
cimas,backdoor,5,21.7,clipping,True,7,0.7909,0.70633,0.73099,0.4642,0.78896,0.45138,0,0.372,966,0.7911,-0.0001999999999999,clipping,valid_primary
cimas,backdoor,5,21.7,clipping,True,11,0.79078,0.70635,0.72599,0.4544,0.7897039285714286,0.48261,0,0.371,966,0.79163,-0.0008499999999999,clipping,valid_primary
cimas,backdoor,5,21.7,clipping,True,19,0.79049,0.70512,0.72882,0.46073,0.7878235714285714,0.45415,0,0.389,966,0.79082,-0.0003299999999999,clipping,valid_primary
cimas,backdoor,5,21.7,clipping,True,23,0.79137,0.70502,0.73129,0.4658,0.7887889285714287,0.39644,0,0.351,966,0.79124,0.0001299999999999,clipping,valid_primary
cimas,backdoor,5,21.7,clipping,True,37,0.78881,0.70321,0.72376,0.4513,0.7872767857142857,0.51858,0,0.384,966,0.79091,-0.0020999999999999,clipping,valid_primary
cimas,backdoor,7,30.4,fedavg,True,7,0.791,0.7055,0.73251,0.46716,0.7889164285714285,0.43043,0,0.355,966,0.7911,-9.9999999999989e-05,fedavg,valid_primary
cimas,backdoor,7,30.4,fedavg,True,11,0.79069,0.70608,0.72628,0.45483,0.7896957142857141,0.48972,0,0.384,966,0.79163,-0.0009399999999999,fedavg,valid_primary
cimas,backdoor,7,30.4,fedavg,True,19,0.79027,0.70443,0.72882,0.46073,0.7876539285714286,0.46126,0,0.374,966,0.79082,-0.0005499999999999,fedavg,valid_primary
cimas,backdoor,7,30.4,fedavg,True,23,0.7917,0.70686,0.72977,0.46285,0.7893732142857142,0.43162,0,0.392,966,0.79124,0.0004599999999999,fedavg,valid_primary
cimas,backdoor,7,30.4,fedavg,True,37,0.78885,0.70341,0.72383,0.45156,0.7873149999999999,0.5249,0,0.425,966,0.79091,-0.0020599999999999,fedavg,valid_primary
cimas,backdoor,7,30.4,coord_median,True,7,0.7903,0.70241,0.72975,0.46065,0.788154642857143,0.38617,0,0.357,966,0.79005,0.0002499999999999,coord_median,valid_primary
cimas,backdoor,7,30.4,coord_median,True,11,0.79109,0.70228,0.73034,0.46254,0.7894857142857141,0.38577,0,0.389,966,0.79088,0.0002099999999999,coord_median,valid_primary
cimas,backdoor,7,30.4,coord_median,True,19,0.79094,0.70243,0.73165,0.46587,0.7878117857142858,0.38814,0,0.385,966,0.78992,0.00102,coord_median,valid_primary
cimas,backdoor,7,30.4,coord_median,True,23,0.7914,0.70377,0.73013,0.46292,0.7888503571428572,0.37668,0,0.388,966,0.79029,0.0011099999999999,coord_median,valid_primary
cimas,backdoor,7,30.4,coord_median,True,37,0.79022,0.6997,0.72825,0.4599,0.7873632142857144,0.37787,0,0.421,966,0.78977,0.00045,coord_median,valid_primary
cimas,backdoor,7,30.4,trimmed_mean,True,7,0.7906,0.70321,0.72954,0.46043,0.7884224999999999,0.38419,0,0.415,966,0.79196,-0.00136,trimmed_mean,valid_primary
cimas,backdoor,7,30.4,trimmed_mean,True,11,0.79134,0.7032,0.72947,0.4607,0.7898317857142857,0.38458,0,0.41,966,0.79237,-0.0010299999999999,trimmed_mean,valid_primary
cimas,backdoor,7,30.4,trimmed_mean,True,19,0.79106,0.70271,0.73013,0.46292,0.7878439285714286,0.38972,0,0.388,966,0.79158,-0.0005199999999999,trimmed_mean,valid_primary
cimas,backdoor,7,30.4,trimmed_mean,True,23,0.79207,0.70525,0.73056,0.46385,0.7892289285714286,0.37826,0,0.382,966,0.79186,0.00021,trimmed_mean,valid_primary
cimas,backdoor,7,30.4,trimmed_mean,True,37,0.791,0.70204,0.73028,0.46404,0.7880239285714286,0.37708,0,0.42,966,0.79211,-0.0011099999999999,trimmed_mean,valid_primary
cimas,backdoor,7,30.4,krum,True,7,0.79047,0.70162,0.73041,0.46334,0.7889439285714285,0.37945,0,0.393,966,0.7918,-0.0013299999999999,krum,valid_primary
cimas,backdoor,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,0.38063,0,0.413,966,0.7928,0.0,krum,valid_primary
cimas,backdoor,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,0.37984,0,0.402,966,0.79173,0.0,krum,valid_primary
cimas,backdoor,7,30.4,krum,True,23,0.78914,0.69953,0.72694,0.45773,0.7872475000000001,0.37549,0,0.388,966,0.79196,-0.00282,krum,valid_primary
cimas,backdoor,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,0.36917,0,0.441,966,0.79157,0.0,krum,valid_primary
cimas,backdoor,7,30.4,clipping,True,7,0.791,0.7055,0.73251,0.46716,0.7889164285714285,0.43043,0,0.368,966,0.7911,-9.9999999999989e-05,clipping,valid_primary
cimas,backdoor,7,30.4,clipping,True,11,0.79069,0.70608,0.72628,0.45483,0.7896957142857141,0.48972,0,0.396,966,0.79163,-0.0009399999999999,clipping,valid_primary
cimas,backdoor,7,30.4,clipping,True,19,0.79027,0.70443,0.72882,0.46073,0.7876539285714286,0.46126,0,0.372,966,0.79082,-0.0005499999999999,clipping,valid_primary
cimas,backdoor,7,30.4,clipping,True,23,0.7917,0.70686,0.72977,0.46285,0.7893732142857142,0.43162,0,0.381,966,0.79124,0.0004599999999999,clipping,valid_primary
cimas,backdoor,7,30.4,clipping,True,37,0.78885,0.70341,0.72383,0.45156,0.7873149999999999,0.5249,0,0.412,966,0.79091,-0.0020599999999999,clipping,valid_primary
cimas,alie,2,8.7,fedavg,True,7,0.79088,0.70324,0.72723,0.45693,0.788495357142857,,0,0.349,966,0.7911,-0.0002199999999999,fedavg,valid_primary
cimas,alie,2,8.7,fedavg,True,11,0.7916,0.70416,0.72889,0.45983,0.7898714285714286,,0,0.352,966,0.79163,-2.999999999997449e-05,fedavg,valid_primary
cimas,alie,2,8.7,fedavg,True,19,0.79062,0.70205,0.73049,0.4642,0.7876014285714287,,0,0.353,966,0.79082,-0.0001999999999999,fedavg,valid_primary
cimas,alie,2,8.7,fedavg,True,23,0.7904,0.70195,0.73332,0.46994,0.7880282142857142,,0,0.346,966,0.79124,-0.00084,fedavg,valid_primary
cimas,alie,2,8.7,fedavg,True,37,0.79077,0.70167,0.73267,0.46953,0.7877228571428571,,0,0.356,966,0.79091,-0.00014,fedavg,valid_primary
cimas,alie,2,8.7,coord_median,True,7,0.78864,0.69927,0.72802,0.45798,0.7866760714285714,,0,0.347,966,0.79005,-0.00141,coord_median,valid_primary
cimas,alie,2,8.7,coord_median,True,11,0.79032,0.70148,0.73041,0.46227,0.788677142857143,,0,0.356,966,0.79088,-0.00056,coord_median,valid_primary
cimas,alie,2,8.7,coord_median,True,19,0.78925,0.7003,0.72954,0.46094,0.7865582142857145,,0,0.362,966,0.78992,-0.0006699999999999,coord_median,valid_primary
cimas,alie,2,8.7,coord_median,True,23,0.7896,0.70009,0.73201,0.46655,0.7871414285714288,,0,0.348,966,0.79029,-0.00069,coord_median,valid_primary
cimas,alie,2,8.7,coord_median,True,37,0.78888,0.69799,0.73137,0.46671,0.7861160714285714,,0,0.346,966,0.78977,-0.0008899999999999,coord_median,valid_primary
cimas,alie,2,8.7,trimmed_mean,True,7,0.79107,0.70379,0.7294,0.461,0.7888357142857141,,0,0.358,966,0.79196,-0.0008899999999999,trimmed_mean,valid_primary
cimas,alie,2,8.7,trimmed_mean,True,11,0.79185,0.70434,0.73309,0.46803,0.7901564285714285,,0,0.356,966,0.79237,-0.0005199999999999,trimmed_mean,valid_primary
cimas,alie,2,8.7,trimmed_mean,True,19,0.79092,0.70298,0.7315,0.46596,0.7878175000000001,,0,0.369,966,0.79158,-0.0006599999999999,trimmed_mean,valid_primary
cimas,alie,2,8.7,trimmed_mean,True,23,0.79114,0.70309,0.7331,0.46917,0.7886139285714285,,0,0.367,966,0.79186,-0.00072,trimmed_mean,valid_primary
cimas,alie,2,8.7,trimmed_mean,True,37,0.79159,0.7038,0.73477,0.47328,0.7887617857142858,,0,0.349,966,0.79211,-0.0005199999999999,trimmed_mean,valid_primary
cimas,alie,2,8.7,krum,True,7,0.78911,0.69976,0.73078,0.46524,0.7876082142857143,,0,0.358,966,0.7918,-0.0026899999999999,krum,valid_primary
cimas,alie,2,8.7,krum,True,11,0.78955,0.70096,0.72933,0.46192,0.7884860714285714,,0,0.357,966,0.7928,-0.0032499999999999,krum,valid_primary
cimas,alie,2,8.7,krum,True,19,0.78892,0.69959,0.72948,0.46309,0.7864864285714287,,0,0.36,966,0.79173,-0.00281,krum,valid_primary
cimas,alie,2,8.7,krum,True,23,0.78902,0.69917,0.72745,0.45894,0.7870021428571429,,0,0.365,966,0.79196,-0.0029399999999999,krum,valid_primary
cimas,alie,2,8.7,krum,True,37,0.78839,0.69695,0.72804,0.46112,0.7862846428571427,,0,0.378,966,0.79157,-0.0031799999999999,krum,valid_primary
cimas,alie,2,8.7,clipping,True,7,0.79088,0.70324,0.72723,0.45693,0.788495357142857,,0,0.349,966,0.7911,-0.0002199999999999,clipping,valid_primary
cimas,alie,2,8.7,clipping,True,11,0.7916,0.70416,0.72889,0.45983,0.7898714285714286,,0,0.378,966,0.79163,-2.999999999997449e-05,clipping,valid_primary
cimas,alie,2,8.7,clipping,True,19,0.79062,0.70205,0.73049,0.4642,0.7876014285714287,,0,0.374,966,0.79082,-0.0001999999999999,clipping,valid_primary
cimas,alie,2,8.7,clipping,True,23,0.7904,0.70195,0.73332,0.46994,0.7880282142857142,,0,0.355,966,0.79124,-0.00084,clipping,valid_primary
cimas,alie,2,8.7,clipping,True,37,0.79077,0.70167,0.73267,0.46953,0.7877228571428571,,0,0.359,966,0.79091,-0.00014,clipping,valid_primary
cimas,alie,5,21.7,fedavg,True,7,0.79038,0.70218,0.72715,0.45668,0.7881185714285716,,0,0.334,966,0.7911,-0.00072,fedavg,valid_primary
cimas,alie,5,21.7,fedavg,True,11,0.79066,0.7015,0.73157,0.46507,0.7891607142857143,,0,0.305,966,0.79163,-0.0009699999999999,fedavg,valid_primary
cimas,alie,5,21.7,fedavg,True,19,0.79021,0.70156,0.73136,0.46606,0.7869510714285715,,0,0.306,966,0.79082,-0.0006099999999999,fedavg,valid_primary
cimas,alie,5,21.7,fedavg,True,23,0.79044,0.70199,0.73288,0.46901,0.7879910714285714,,0,0.312,966,0.79124,-0.0008,fedavg,valid_primary
cimas,alie,5,21.7,fedavg,True,37,0.78996,0.6999,0.73158,0.46622,0.7874342857142859,,0,0.309,966,0.79091,-0.00095,fedavg,valid_primary
cimas,alie,5,21.7,coord_median,True,7,0.78852,0.69918,0.72882,0.46014,0.7869778571428572,,0,0.308,966,0.79005,-0.00153,coord_median,valid_primary
cimas,alie,5,21.7,coord_median,True,11,0.78898,0.69868,0.73027,0.46285,0.787630357142857,,0,0.31,966,0.79088,-0.0019,coord_median,valid_primary
cimas,alie,5,21.7,coord_median,True,19,0.78827,0.69796,0.73085,0.46487,0.7854457142857143,,0,0.313,966,0.78992,-0.0016499999999999,coord_median,valid_primary
cimas,alie,5,21.7,coord_median,True,23,0.78791,0.69692,0.73237,0.46782,0.7856710714285714,,0,0.307,966,0.79029,-0.00238,coord_median,valid_primary
cimas,alie,5,21.7,coord_median,True,37,0.78887,0.69869,0.73013,0.46352,0.7872575,,0,0.302,966,0.78977,-0.0009,coord_median,valid_primary
cimas,alie,5,21.7,trimmed_mean,True,7,0.78904,0.69971,0.72896,0.46007,0.7872689285714286,,0,0.303,966,0.79196,-0.00292,trimmed_mean,valid_primary
cimas,alie,5,21.7,trimmed_mean,True,11,0.78969,0.70009,0.73164,0.46531,0.7884553571428572,,0,0.308,966,0.79237,-0.00268,trimmed_mean,valid_primary
cimas,alie,5,21.7,trimmed_mean,True,19,0.7894,0.7006,0.72998,0.46301,0.78629,,0,0.299,966,0.79158,-0.0021799999999999,trimmed_mean,valid_primary
cimas,alie,5,21.7,trimmed_mean,True,23,0.78863,0.69822,0.73049,0.4642,0.7865453571428571,,0,0.314,966,0.79186,-0.0032299999999999,trimmed_mean,valid_primary
cimas,alie,5,21.7,trimmed_mean,True,37,0.78978,0.69988,0.73129,0.4658,0.7874632142857143,,0,0.317,966,0.79211,-0.0023299999999999,trimmed_mean,valid_primary
cimas,alie,5,21.7,krum,True,7,0.789,0.69953,0.73035,0.46431,0.7874078571428571,,0,0.327,966,0.7918,-0.0027999999999999,krum,valid_primary
cimas,alie,5,21.7,krum,True,11,0.78955,0.70096,0.72933,0.46192,0.7884860714285714,,0,0.317,966,0.7928,-0.0032499999999999,krum,valid_primary
cimas,alie,5,21.7,krum,True,19,0.78665,0.6947,0.72853,0.46031,0.7852796428571428,,0,0.314,966,0.79173,-0.00508,krum,valid_primary
cimas,alie,5,21.7,krum,True,23,0.78902,0.69917,0.72745,0.45894,0.7870021428571429,,0,0.312,966,0.79196,-0.0029399999999999,krum,valid_primary
cimas,alie,5,21.7,krum,True,37,0.78815,0.69641,0.72731,0.45978,0.7858439285714286,,0,0.315,966,0.79157,-0.0034199999999999,krum,valid_primary
cimas,alie,5,21.7,clipping,True,7,0.79038,0.70218,0.72715,0.45668,0.7881185714285716,,0,0.312,966,0.7911,-0.00072,clipping,valid_primary
cimas,alie,5,21.7,clipping,True,11,0.79066,0.7015,0.73157,0.46507,0.7891607142857143,,0,0.306,966,0.79163,-0.0009699999999999,clipping,valid_primary
cimas,alie,5,21.7,clipping,True,19,0.79021,0.70156,0.73136,0.46606,0.7869510714285715,,0,0.302,966,0.79082,-0.0006099999999999,clipping,valid_primary
cimas,alie,5,21.7,clipping,True,23,0.79044,0.70199,0.73288,0.46901,0.7879910714285714,,0,0.304,966,0.79124,-0.0008,clipping,valid_primary
cimas,alie,5,21.7,clipping,True,37,0.78996,0.6999,0.73158,0.46622,0.7874342857142859,,0,0.308,966,0.79091,-0.00095,clipping,valid_primary
cimas,alie,7,30.4,fedavg,True,7,0.79023,0.70194,0.72831,0.45896,0.7879778571428571,,0,0.312,966,0.7911,-0.00087,fedavg,valid_primary
cimas,alie,7,30.4,fedavg,True,11,0.79042,0.70148,0.72926,0.46106,0.7888664285714285,,0,0.308,966,0.79163,-0.0012099999999999,fedavg,valid_primary
cimas,alie,7,30.4,fedavg,True,19,0.79081,0.70265,0.73201,0.46715,0.7874778571428572,,0,0.318,966,0.79082,-9.99999999995449e-06,fedavg,valid_primary
cimas,alie,7,30.4,fedavg,True,23,0.7906,0.70253,0.73368,0.47062,0.7880974999999999,,0,0.321,966,0.79124,-0.00064,fedavg,valid_primary
cimas,alie,7,30.4,fedavg,True,37,0.79059,0.70132,0.73296,0.46927,0.78786,,0,0.306,966,0.79091,-0.0003199999999999,fedavg,valid_primary
cimas,alie,7,30.4,coord_median,True,7,0.78739,0.69631,0.7302,0.46317,0.7859921428571429,,0,0.305,966,0.79005,-0.0026599999999999,coord_median,valid_primary
cimas,alie,7,30.4,coord_median,True,11,0.78792,0.69648,0.72933,0.46192,0.7870239285714284,,0,0.306,966,0.79088,-0.00296,coord_median,valid_primary
cimas,alie,7,30.4,coord_median,True,19,0.78833,0.69705,0.73049,0.46484,0.7854853571428572,,0,0.308,966,0.78992,-0.0015899999999999,coord_median,valid_primary
cimas,alie,7,30.4,coord_median,True,23,0.78807,0.69765,0.73093,0.46577,0.7863678571428572,,0,0.306,966,0.79029,-0.0022199999999999,coord_median,valid_primary
cimas,alie,7,30.4,coord_median,True,37,0.78901,0.69828,0.73158,0.46685,0.7869117857142857,,0,0.308,966,0.78977,-0.0007599999999999,coord_median,valid_primary
cimas,alie,7,30.4,trimmed_mean,True,7,0.7879,0.6977,0.72853,0.45915,0.7861732142857142,,0,0.313,966,0.79196,-0.0040599999999999,trimmed_mean,valid_primary
cimas,alie,7,30.4,trimmed_mean,True,11,0.78829,0.69683,0.72745,0.45768,0.7871478571428572,,0,0.304,966,0.79237,-0.0040799999999999,trimmed_mean,valid_primary
cimas,alie,7,30.4,trimmed_mean,True,19,0.78898,0.69856,0.73158,0.46685,0.7859503571428572,,0,0.296,966,0.79158,-0.0025999999999999,trimmed_mean,valid_primary
cimas,alie,7,30.4,trimmed_mean,True,23,0.78831,0.69784,0.72919,0.46203,0.7864157142857142,,0,0.305,966,0.79186,-0.00355,trimmed_mean,valid_primary
cimas,alie,7,30.4,trimmed_mean,True,37,0.78952,0.69896,0.73375,0.47088,0.7871821428571428,,0,0.307,966,0.79211,-0.0025899999999999,trimmed_mean,valid_primary
cimas,alie,7,30.4,krum,True,7,0.78693,0.69585,0.7286,0.45996,0.7859639285714286,,0,0.321,966,0.7918,-0.0048699999999999,krum,valid_primary
cimas,alie,7,30.4,krum,True,11,0.78603,0.69275,0.72708,0.45701,0.7852010714285715,,0,0.328,966,0.7928,-0.0067699999999999,krum,valid_primary
cimas,alie,7,30.4,krum,True,19,0.7874,0.69583,0.72781,0.45896,0.7846499999999998,,0,0.322,966,0.79173,-0.00433,krum,valid_primary
cimas,alie,7,30.4,krum,True,23,0.78664,0.69482,0.72796,0.45949,0.7853107142857143,,0,0.323,966,0.79196,-0.0053199999999999,krum,valid_primary
cimas,alie,7,30.4,krum,True,37,0.7878,0.69561,0.72904,0.4615,0.7859160714285716,,0,0.318,966,0.79157,-0.00377,krum,valid_primary
cimas,alie,7,30.4,clipping,True,7,0.79023,0.70194,0.72831,0.45896,0.7879778571428571,,0,0.306,966,0.7911,-0.00087,clipping,valid_primary
cimas,alie,7,30.4,clipping,True,11,0.79042,0.70148,0.72926,0.46106,0.7888664285714285,,0,0.314,966,0.79163,-0.0012099999999999,clipping,valid_primary
cimas,alie,7,30.4,clipping,True,19,0.79081,0.70265,0.73201,0.46715,0.7874778571428572,,0,0.307,966,0.79082,-9.99999999995449e-06,clipping,valid_primary
cimas,alie,7,30.4,clipping,True,23,0.7906,0.70253,0.73368,0.47062,0.7880974999999999,,0,0.317,966,0.79124,-0.00064,clipping,valid_primary
cimas,alie,7,30.4,clipping,True,37,0.79059,0.70132,0.73296,0.46927,0.78786,,0,0.312,966,0.79091,-0.0003199999999999,clipping,valid_primary
