model_seed,crn_idx,scenario,round,n_attend,participation_rate,active_clients,auroc_holdout,pr_auc_holdout,comm_cost_params,comm_cost_bytes,calibration
7,2,C1,28,5007,0.4948,23,0.78647,0.8429,966,3864,DR_primary
7,2,C2,28,5021,0.4962,23,0.78639,0.84285,966,3864,DR_primary
7,2,C3,28,5021,0.4962,23,0.78639,0.84285,966,3864,DR_primary
7,2,C0,29,4436,0.4384,23,0.7863,0.84283,966,3864,DR_primary
7,2,C1,29,4921,0.4863,23,0.78668,0.84295,966,3864,DR_primary
7,2,C2,29,4932,0.4874,23,0.78653,0.84301,966,3864,DR_primary
7,2,C3,29,4932,0.4874,23,0.78653,0.84301,966,3864,DR_primary
7,2,C0,30,4632,0.4578,23,0.78668,0.84296,966,3864,DR_primary
7,2,C1,30,5079,0.5019,23,0.78654,0.84273,966,3864,DR_primary
7,2,C2,30,5094,0.5034,23,0.78678,0.843,966,3864,DR_primary
7,2,C3,30,5094,0.5034,23,0.78678,0.843,966,3864,DR_primary
7,3,C0,1,4630,0.4576,23,0.78749,0.84363,966,3864,DR_primary
7,3,C1,1,5096,0.5036,23,0.78759,0.84375,966,3864,DR_primary
7,3,C2,1,5073,0.5013,23,0.78787,0.84382,966,3864,DR_primary
7,3,C3,1,5073,0.5013,23,0.78787,0.84382,966,3864,DR_primary
7,3,C0,2,4597,0.4543,23,0.78685,0.84313,966,3864,DR_primary
7,3,C1,2,5030,0.4971,23,0.78688,0.84321,966,3864,DR_primary
7,3,C2,2,5057,0.4998,23,0.78667,0.84312,966,3864,DR_primary
7,3,C3,2,5057,0.4998,23,0.78667,0.84312,966,3864,DR_primary
7,3,C0,3,4605,0.4551,23,0.78758,0.84332,966,3864,DR_primary
7,3,C1,3,5036,0.4977,23,0.78716,0.84306,966,3864,DR_primary
7,3,C2,3,5053,0.4994,23,0.78715,0.84315,966,3864,DR_primary
7,3,C3,3,5053,0.4994,23,0.78715,0.84315,966,3864,DR_primary
7,3,C0,4,4683,0.4628,23,0.78672,0.84324,966,3864,DR_primary
7,3,C1,4,5100,0.504,23,0.7871,0.84326,966,3864,DR_primary
7,3,C2,4,5110,0.505,23,0.78675,0.84319,966,3864,DR_primary
7,3,C3,4,5110,0.505,23,0.78675,0.84319,966,3864,DR_primary
7,3,C0,5,4648,0.4593,23,0.78704,0.84316,966,3864,DR_primary
7,3,C1,5,5117,0.5057,23,0.78666,0.84281,966,3864,DR_primary
7,3,C2,5,5096,0.5036,23,0.78667,0.8429,966,3864,DR_primary
7,3,C3,5,5096,0.5036,23,0.78667,0.8429,966,3864,DR_primary
7,3,C0,6,4541,0.4488,23,0.7868,0.84296,966,3864,DR_primary
7,3,C1,6,5015,0.4956,23,0.78702,0.84311,966,3864,DR_primary
7,3,C2,6,4999,0.494,23,0.78708,0.84333,966,3864,DR_primary
7,3,C3,6,4999,0.494,23,0.78708,0.84333,966,3864,DR_primary
7,3,C0,7,4573,0.4519,23,0.78711,0.84367,966,3864,DR_primary
7,3,C1,7,5039,0.498,23,0.78724,0.84368,966,3864,DR_primary
7,3,C2,7,5031,0.4972,23,0.78689,0.84352,966,3864,DR_primary
7,3,C3,7,5031,0.4972,23,0.78689,0.84352,966,3864,DR_primary
7,3,C0,8,4604,0.455,23,0.78703,0.84339,966,3864,DR_primary
7,3,C1,8,5108,0.5048,23,0.78705,0.84339,966,3864,DR_primary
7,3,C2,8,5089,0.5029,23,0.78723,0.84364,966,3864,DR_primary
7,3,C3,8,5089,0.5029,23,0.78723,0.84364,966,3864,DR_primary
7,3,C0,9,4596,0.4542,23,0.78746,0.8433,966,3864,DR_primary
7,3,C1,9,5045,0.4986,23,0.78722,0.84323,966,3864,DR_primary
7,3,C2,9,5050,0.4991,23,0.78725,0.84326,966,3864,DR_primary
7,3,C3,9,5050,0.4991,23,0.78725,0.84326,966,3864,DR_primary
7,3,C0,10,4527,0.4474,23,0.78606,0.84237,966,3864,DR_primary
7,3,C1,10,4984,0.4925,23,0.78625,0.84246,966,3864,DR_primary
7,3,C2,10,4994,0.4935,23,0.78635,0.84265,966,3864,DR_primary
7,3,C3,10,4994,0.4935,23,0.78635,0.84265,966,3864,DR_primary
7,3,C0,11,4635,0.458,23,0.78752,0.84393,966,3864,DR_primary
7,3,C1,11,5115,0.5055,23,0.78744,0.84362,966,3864,DR_primary
7,3,C2,11,5106,0.5046,23,0.78717,0.84352,966,3864,DR_primary
7,3,C3,11,5106,0.5046,23,0.78717,0.84352,966,3864,DR_primary
7,3,C0,12,4612,0.4558,23,0.78747,0.84289,966,3864,DR_primary
7,3,C1,12,5073,0.5013,23,0.78727,0.84302,966,3864,DR_primary
7,3,C2,12,5075,0.5015,23,0.78741,0.84316,966,3864,DR_primary
7,3,C3,12,5075,0.5015,23,0.78741,0.84316,966,3864,DR_primary
7,3,C0,13,4622,0.4568,23,0.78658,0.84272,966,3864,DR_primary
7,3,C1,13,5086,0.5026,23,0.78649,0.84268,966,3864,DR_primary
7,3,C2,13,5076,0.5016,23,0.78653,0.84275,966,3864,DR_primary
7,3,C3,13,5076,0.5016,23,0.78653,0.84275,966,3864,DR_primary
7,3,C0,14,4616,0.4562,23,0.78731,0.84337,966,3864,DR_primary
7,3,C1,14,5110,0.505,23,0.78705,0.843,966,3864,DR_primary
7,3,C2,14,5059,0.5,23,0.78708,0.84315,966,3864,DR_primary
7,3,C3,14,5059,0.5,23,0.78708,0.84315,966,3864,DR_primary
7,3,C0,15,4598,0.4544,23,0.78741,0.8437,966,3864,DR_primary
7,3,C1,15,5086,0.5026,23,0.78744,0.84361,966,3864,DR_primary
7,3,C2,15,5067,0.5007,23,0.78724,0.84357,966,3864,DR_primary
7,3,C3,15,5067,0.5007,23,0.78724,0.84357,966,3864,DR_primary
7,3,C0,16,4568,0.4514,23,0.78644,0.84312,966,3864,DR_primary
7,3,C1,16,5032,0.4973,23,0.78668,0.84304,966,3864,DR_primary
7,3,C2,16,5026,0.4967,23,0.78635,0.84295,966,3864,DR_primary
7,3,C3,16,5026,0.4967,23,0.78635,0.84295,966,3864,DR_primary
7,3,C0,17,4600,0.4546,23,0.78655,0.8427,966,3864,DR_primary
7,3,C1,17,5099,0.5039,23,0.78689,0.84318,966,3864,DR_primary
7,3,C2,17,5091,0.5031,23,0.78676,0.84312,966,3864,DR_primary
7,3,C3,17,5091,0.5031,23,0.78676,0.84312,966,3864,DR_primary
7,3,C0,18,4485,0.4432,23,0.7869,0.84305,966,3864,DR_primary
7,3,C1,18,4937,0.4879,23,0.78682,0.84299,966,3864,DR_primary
7,3,C2,18,4973,0.4915,23,0.78679,0.84299,966,3864,DR_primary
7,3,C3,18,4973,0.4915,23,0.78679,0.84299,966,3864,DR_primary
7,3,C0,19,4627,0.4573,23,0.78719,0.84295,966,3864,DR_primary
7,3,C1,19,5076,0.5016,23,0.7872,0.84304,966,3864,DR_primary
7,3,C2,19,5072,0.5012,23,0.7874,0.84326,966,3864,DR_primary
7,3,C3,19,5072,0.5012,23,0.7874,0.84326,966,3864,DR_primary
7,3,C0,20,4625,0.4571,23,0.78673,0.8438,966,3864,DR_primary
7,3,C1,20,5026,0.4967,23,0.78669,0.84356,966,3864,DR_primary
7,3,C2,20,5034,0.4975,23,0.78692,0.84386,966,3864,DR_primary
7,3,C3,20,5034,0.4975,23,0.78692,0.84386,966,3864,DR_primary
7,3,C0,21,4621,0.4567,23,0.7861,0.84272,966,3864,DR_primary
7,3,C1,21,5050,0.4991,23,0.78631,0.8428,966,3864,DR_primary
7,3,C2,21,5050,0.4991,23,0.78596,0.84263,966,3864,DR_primary
7,3,C3,21,5050,0.4991,23,0.78596,0.84263,966,3864,DR_primary
7,3,C0,22,4572,0.4518,23,0.78629,0.84268,966,3864,DR_primary
7,3,C1,22,5018,0.4959,23,0.78645,0.8429,966,3864,DR_primary
7,3,C2,22,5022,0.4963,23,0.78634,0.84282,966,3864,DR_primary
7,3,C3,22,5022,0.4963,23,0.78634,0.84282,966,3864,DR_primary
7,3,C0,23,4574,0.452,23,0.78792,0.84373,966,3864,DR_primary
7,3,C1,23,5026,0.4967,23,0.78788,0.84356,966,3864,DR_primary
7,3,C2,23,5038,0.4979,23,0.78779,0.84357,966,3864,DR_primary
7,3,C3,23,5038,0.4979,23,0.78779,0.84357,966,3864,DR_primary
7,3,C0,24,4618,0.4564,23,0.78773,0.84332,966,3864,DR_primary
7,3,C1,24,5089,0.5029,23,0.7878,0.84331,966,3864,DR_primary
7,3,C2,24,5060,0.5,23,0.7877,0.84334,966,3864,DR_primary
7,3,C3,24,5060,0.5,23,0.7877,0.84334,966,3864,DR_primary
7,3,C0,25,4629,0.4575,23,0.78688,0.84313,966,3864,DR_primary
7,3,C1,25,5079,0.5019,23,0.78694,0.84331,966,3864,DR_primary
7,3,C2,25,5088,0.5028,23,0.78673,0.84313,966,3864,DR_primary
7,3,C3,25,5088,0.5028,23,0.78673,0.84313,966,3864,DR_primary
7,3,C0,26,4602,0.4548,23,0.78658,0.84282,966,3864,DR_primary
7,3,C1,26,5109,0.5049,23,0.78663,0.84287,966,3864,DR_primary
7,3,C2,26,5107,0.5047,23,0.78674,0.84312,966,3864,DR_primary
7,3,C3,26,5107,0.5047,23,0.78674,0.84312,966,3864,DR_primary
7,3,C0,27,4631,0.4577,23,0.78693,0.84287,966,3864,DR_primary
7,3,C1,27,5084,0.5024,23,0.78725,0.84303,966,3864,DR_primary
7,3,C2,27,5100,0.504,23,0.78718,0.84323,966,3864,DR_primary
7,3,C3,27,5100,0.504,23,0.78718,0.84323,966,3864,DR_primary
7,3,C0,28,4654,0.4599,23,0.78705,0.84352,966,3864,DR_primary
7,3,C1,28,5113,0.5053,23,0.78706,0.84348,966,3864,DR_primary
7,3,C2,28,5132,0.5072,23,0.78688,0.84336,966,3864,DR_primary
7,3,C3,28,5132,0.5072,23,0.78688,0.84336,966,3864,DR_primary
7,3,C0,29,4552,0.4498,23,0.78712,0.84373,966,3864,DR_primary
7,3,C1,29,5034,0.4975,23,0.7868,0.84348,966,3864,DR_primary
7,3,C2,29,5019,0.496,23,0.78653,0.84335,966,3864,DR_primary
7,3,C3,29,5019,0.496,23,0.78653,0.84335,966,3864,DR_primary
7,3,C0,30,4565,0.4511,23,0.78687,0.84316,966,3864,DR_primary
7,3,C1,30,5015,0.4956,23,0.78678,0.84311,966,3864,DR_primary
7,3,C2,30,5015,0.4956,23,0.78675,0.84321,966,3864,DR_primary
7,3,C3,30,5015,0.4956,23,0.78675,0.84321,966,3864,DR_primary
7,4,C0,1,4597,0.4543,23,0.78653,0.84293,966,3864,DR_primary
7,4,C1,1,5091,0.5031,23,0.78664,0.84297,966,3864,DR_primary
7,4,C2,1,5084,0.5024,23,0.78693,0.84326,966,3864,DR_primary
7,4,C3,1,5084,0.5024,23,0.78693,0.84326,966,3864,DR_primary
7,4,C0,2,4552,0.4498,23,0.78652,0.8431,966,3864,DR_primary
7,4,C1,2,5039,0.498,23,0.78666,0.84318,966,3864,DR_primary
7,4,C2,2,5012,0.4953,23,0.78662,0.8432,966,3864,DR_primary
7,4,C3,2,5012,0.4953,23,0.78662,0.8432,966,3864,DR_primary
7,4,C0,3,4596,0.4542,23,0.78658,0.84339,966,3864,DR_primary
7,4,C1,3,5036,0.4977,23,0.78672,0.84316,966,3864,DR_primary
7,4,C2,3,5031,0.4972,23,0.78649,0.84298,966,3864,DR_primary
7,4,C3,3,5031,0.4972,23,0.78649,0.84298,966,3864,DR_primary
7,4,C0,4,4568,0.4514,23,0.78759,0.84335,966,3864,DR_primary
7,4,C1,4,4989,0.493,23,0.78754,0.84339,966,3864,DR_primary
7,4,C2,4,5001,0.4942,23,0.78748,0.84337,966,3864,DR_primary
7,4,C3,4,5001,0.4942,23,0.78748,0.84337,966,3864,DR_primary
7,4,C0,5,4602,0.4548,23,0.78622,0.84264,966,3864,DR_primary
7,4,C1,5,5062,0.5002,23,0.78675,0.84299,966,3864,DR_primary
7,4,C2,5,5055,0.4996,23,0.78652,0.84297,966,3864,DR_primary
7,4,C3,5,5055,0.4996,23,0.78652,0.84297,966,3864,DR_primary
7,4,C0,6,4591,0.4537,23,0.78672,0.84298,966,3864,DR_primary
7,4,C1,6,5051,0.4992,23,0.78653,0.84283,966,3864,DR_primary
7,4,C2,6,5076,0.5016,23,0.78655,0.84291,966,3864,DR_primary
7,4,C3,6,5076,0.5016,23,0.78655,0.84291,966,3864,DR_primary
7,4,C0,7,4569,0.4515,23,0.7877,0.84362,966,3864,DR_primary
7,4,C1,7,5021,0.4962,23,0.78775,0.84359,966,3864,DR_primary
7,4,C2,7,5025,0.4966,23,0.78766,0.84377,966,3864,DR_primary
7,4,C3,7,5025,0.4966,23,0.78766,0.84377,966,3864,DR_primary
7,4,C0,8,4529,0.4476,23,0.78678,0.84271,966,3864,DR_primary
7,4,C1,8,5008,0.4949,23,0.78679,0.84284,966,3864,DR_primary
7,4,C2,8,5013,0.4954,23,0.78654,0.84284,966,3864,DR_primary
7,4,C3,8,5013,0.4954,23,0.78654,0.84284,966,3864,DR_primary
7,4,C0,9,4516,0.4463,23,0.78696,0.84351,966,3864,DR_primary
7,4,C1,9,4991,0.4932,23,0.78718,0.84388,966,3864,DR_primary
7,4,C2,9,4992,0.4933,23,0.78703,0.84377,966,3864,DR_primary
7,4,C3,9,4992,0.4933,23,0.78703,0.84377,966,3864,DR_primary
7,4,C0,10,4664,0.4609,23,0.78824,0.84389,966,3864,DR_primary
7,4,C1,10,5086,0.5026,23,0.78804,0.84396,966,3864,DR_primary
7,4,C2,10,5103,0.5043,23,0.78796,0.84401,966,3864,DR_primary
7,4,C3,10,5103,0.5043,23,0.78796,0.84401,966,3864,DR_primary
7,4,C0,11,4582,0.4528,23,0.78693,0.84321,966,3864,DR_primary
7,4,C1,11,5073,0.5013,23,0.78667,0.84303,966,3864,DR_primary
7,4,C2,11,5063,0.5003,23,0.78654,0.84319,966,3864,DR_primary
7,4,C3,11,5063,0.5003,23,0.78654,0.84319,966,3864,DR_primary
7,4,C0,12,4642,0.4587,23,0.7872,0.84335,966,3864,DR_primary
7,4,C1,12,5073,0.5013,23,0.7872,0.84343,966,3864,DR_primary
7,4,C2,12,5079,0.5019,23,0.78708,0.8435,966,3864,DR_primary
7,4,C3,12,5079,0.5019,23,0.78708,0.8435,966,3864,DR_primary
7,4,C0,13,4680,0.4625,23,0.78689,0.84283,966,3864,DR_primary
7,4,C1,13,5133,0.5073,23,0.78696,0.8429,966,3864,DR_primary
7,4,C2,13,5122,0.5062,23,0.78693,0.84303,966,3864,DR_primary
7,4,C3,13,5122,0.5062,23,0.78693,0.84303,966,3864,DR_primary
7,4,C0,14,4575,0.4521,23,0.787,0.84314,966,3864,DR_primary
7,4,C1,14,5006,0.4947,23,0.78723,0.84332,966,3864,DR_primary
7,4,C2,14,5018,0.4959,23,0.78692,0.84325,966,3864,DR_primary
7,4,C3,14,5018,0.4959,23,0.78692,0.84325,966,3864,DR_primary
7,4,C0,15,4591,0.4537,23,0.78702,0.84356,966,3864,DR_primary
7,4,C1,15,5032,0.4973,23,0.78686,0.84335,966,3864,DR_primary
7,4,C2,15,5051,0.4992,23,0.78689,0.8435,966,3864,DR_primary
7,4,C3,15,5051,0.4992,23,0.78689,0.8435,966,3864,DR_primary
7,4,C0,16,4586,0.4532,23,0.7877,0.84416,966,3864,DR_primary
7,4,C1,16,5033,0.4974,23,0.78751,0.844,966,3864,DR_primary
7,4,C2,16,5049,0.499,23,0.78747,0.84403,966,3864,DR_primary
7,4,C3,16,5049,0.499,23,0.78747,0.84403,966,3864,DR_primary
7,4,C0,17,4589,0.4535,23,0.78699,0.84297,966,3864,DR_primary
7,4,C1,17,5070,0.501,23,0.78726,0.84328,966,3864,DR_primary
7,4,C2,17,5037,0.4978,23,0.78748,0.84352,966,3864,DR_primary
7,4,C3,17,5037,0.4978,23,0.78748,0.84352,966,3864,DR_primary
7,4,C0,18,4657,0.4602,23,0.7875,0.84324,966,3864,DR_primary
7,4,C1,18,5112,0.5052,23,0.78758,0.84323,966,3864,DR_primary
7,4,C2,18,5089,0.5029,23,0.78739,0.84314,966,3864,DR_primary
7,4,C3,18,5089,0.5029,23,0.78739,0.84314,966,3864,DR_primary
7,4,C0,19,4669,0.4614,23,0.78753,0.84331,966,3864,DR_primary
7,4,C1,19,5137,0.5077,23,0.78744,0.84329,966,3864,DR_primary
7,4,C2,19,5136,0.5076,23,0.78736,0.84325,966,3864,DR_primary
7,4,C3,19,5136,0.5076,23,0.78736,0.84325,966,3864,DR_primary
7,4,C0,20,4616,0.4562,23,0.78705,0.8431,966,3864,DR_primary
7,4,C1,20,5072,0.5012,23,0.78695,0.84311,966,3864,DR_primary
7,4,C2,20,5056,0.4997,23,0.78679,0.84296,966,3864,DR_primary
7,4,C3,20,5056,0.4997,23,0.78679,0.84296,966,3864,DR_primary
7,4,C0,21,4589,0.4535,23,0.78729,0.84368,966,3864,DR_primary
7,4,C1,21,5057,0.4998,23,0.78722,0.84362,966,3864,DR_primary
7,4,C2,21,5072,0.5012,23,0.78706,0.84352,966,3864,DR_primary
7,4,C3,21,5072,0.5012,23,0.78706,0.84352,966,3864,DR_primary
7,4,C0,22,4577,0.4523,23,0.78692,0.84294,966,3864,DR_primary
7,4,C1,22,5015,0.4956,23,0.78679,0.84286,966,3864,DR_primary
7,4,C2,22,5046,0.4987,23,0.78653,0.84273,966,3864,DR_primary
7,4,C3,22,5046,0.4987,23,0.78653,0.84273,966,3864,DR_primary
7,4,C0,23,4531,0.4478,23,0.78658,0.8432,966,3864,DR_primary
7,4,C1,23,4994,0.4935,23,0.78674,0.84349,966,3864,DR_primary
7,4,C2,23,4985,0.4926,23,0.78664,0.84344,966,3864,DR_primary
7,4,C3,23,4985,0.4926,23,0.78664,0.84344,966,3864,DR_primary
7,4,C0,24,4518,0.4465,23,0.78762,0.84382,966,3864,DR_primary
7,4,C1,24,4970,0.4912,23,0.78747,0.84359,966,3864,DR_primary
7,4,C2,24,4960,0.4902,23,0.78716,0.84345,966,3864,DR_primary
7,4,C3,24,4960,0.4902,23,0.78716,0.84345,966,3864,DR_primary
7,4,C0,25,4591,0.4537,23,0.78619,0.84341,966,3864,DR_primary
7,4,C1,25,5048,0.4989,23,0.78628,0.84329,966,3864,DR_primary
7,4,C2,25,5030,0.4971,23,0.78615,0.84337,966,3864,DR_primary
7,4,C3,25,5030,0.4971,23,0.78615,0.84337,966,3864,DR_primary
7,4,C0,26,4678,0.4623,23,0.78716,0.8435,966,3864,DR_primary
7,4,C1,26,5137,0.5077,23,0.78697,0.84323,966,3864,DR_primary
7,4,C2,26,5130,0.507,23,0.78685,0.84312,966,3864,DR_primary
7,4,C3,26,5130,0.507,23,0.78685,0.84312,966,3864,DR_primary
7,4,C0,27,4624,0.457,23,0.78701,0.84296,966,3864,DR_primary
7,4,C1,27,5072,0.5012,23,0.78691,0.84287,966,3864,DR_primary
7,4,C2,27,5088,0.5028,23,0.78678,0.84286,966,3864,DR_primary
7,4,C3,27,5088,0.5028,23,0.78678,0.84286,966,3864,DR_primary
7,4,C0,28,4643,0.4588,23,0.7874,0.84351,966,3864,DR_primary
7,4,C1,28,5098,0.5038,23,0.78734,0.84341,966,3864,DR_primary
7,4,C2,28,5076,0.5016,23,0.78728,0.84339,966,3864,DR_primary
7,4,C3,28,5076,0.5016,23,0.78728,0.84339,966,3864,DR_primary
7,4,C0,29,4609,0.4555,23,0.78651,0.84268,966,3864,DR_primary
7,4,C1,29,5048,0.4989,23,0.78629,0.84254,966,3864,DR_primary
7,4,C2,29,5050,0.4991,23,0.78654,0.84276,966,3864,DR_primary
7,4,C3,29,5050,0.4991,23,0.78654,0.84276,966,3864,DR_primary
7,4,C0,30,4673,0.4618,23,0.78705,0.84344,966,3864,DR_primary
7,4,C1,30,5150,0.5089,23,0.78709,0.84329,966,3864,DR_primary
7,4,C2,30,5129,0.5069,23,0.7868,0.84324,966,3864,DR_primary
7,4,C3,30,5129,0.5069,23,0.7868,0.84324,966,3864,DR_primary
7,5,C0,1,4636,0.4581,23,0.78709,0.84354,966,3864,DR_primary
7,5,C1,1,5117,0.5057,23,0.78695,0.8435,966,3864,DR_primary
7,5,C2,1,5100,0.504,23,0.78741,0.84376,966,3864,DR_primary
7,5,C3,1,5100,0.504,23,0.78741,0.84376,966,3864,DR_primary
7,5,C0,2,4578,0.4524,23,0.78698,0.84311,966,3864,DR_primary
7,5,C1,2,5036,0.4977,23,0.78691,0.84317,966,3864,DR_primary
7,5,C2,2,5040,0.4981,23,0.7871,0.84326,966,3864,DR_primary
7,5,C3,2,5040,0.4981,23,0.7871,0.84326,966,3864,DR_primary
7,5,C0,3,4617,0.4563,23,0.78617,0.84239,966,3864,DR_primary
7,5,C1,3,5030,0.4971,23,0.78654,0.84258,966,3864,DR_primary
7,5,C2,3,5045,0.4986,23,0.78648,0.84267,966,3864,DR_primary
7,5,C3,3,5045,0.4986,23,0.78648,0.84267,966,3864,DR_primary
7,5,C0,4,4541,0.4488,23,0.787,0.8431,966,3864,DR_primary
7,5,C1,4,5013,0.4954,23,0.787,0.84327,966,3864,DR_primary
7,5,C2,4,5039,0.498,23,0.78699,0.84324,966,3864,DR_primary
7,5,C3,4,5039,0.498,23,0.78699,0.84324,966,3864,DR_primary
7,5,C0,5,4530,0.4477,23,0.78674,0.84279,966,3864,DR_primary
7,5,C1,5,4974,0.4916,23,0.78674,0.84279,966,3864,DR_primary
7,5,C2,5,4975,0.4916,23,0.78646,0.84272,966,3864,DR_primary
7,5,C3,5,4975,0.4916,23,0.78646,0.84272,966,3864,DR_primary
7,5,C0,6,4636,0.4581,23,0.78745,0.84325,966,3864,DR_primary
7,5,C1,6,5073,0.5013,23,0.78722,0.84307,966,3864,DR_primary
7,5,C2,6,5064,0.5004,23,0.78742,0.84321,966,3864,DR_primary
7,5,C3,6,5064,0.5004,23,0.78742,0.84321,966,3864,DR_primary
7,5,C0,7,4607,0.4553,23,0.78657,0.84291,966,3864,DR_primary
7,5,C1,7,5068,0.5008,23,0.78653,0.84279,966,3864,DR_primary
7,5,C2,7,5055,0.4996,23,0.78652,0.8429,966,3864,DR_primary
7,5,C3,7,5055,0.4996,23,0.78652,0.8429,966,3864,DR_primary
7,5,C0,8,4611,0.4557,23,0.78691,0.84327,966,3864,DR_primary
7,5,C1,8,5059,0.5,23,0.7869,0.84329,966,3864,DR_primary
7,5,C2,8,5088,0.5028,23,0.78689,0.84332,966,3864,DR_primary
7,5,C3,8,5088,0.5028,23,0.78689,0.84332,966,3864,DR_primary
7,5,C0,9,4538,0.4485,23,0.78766,0.84311,966,3864,DR_primary
7,5,C1,9,5034,0.4975,23,0.78761,0.84309,966,3864,DR_primary
7,5,C2,9,5042,0.4983,23,0.78758,0.84322,966,3864,DR_primary
7,5,C3,9,5042,0.4983,23,0.78758,0.84322,966,3864,DR_primary
7,5,C0,10,4571,0.4517,23,0.78689,0.84312,966,3864,DR_primary
7,5,C1,10,5054,0.4995,23,0.78684,0.84312,966,3864,DR_primary
7,5,C2,10,5048,0.4989,23,0.78675,0.84315,966,3864,DR_primary
7,5,C3,10,5048,0.4989,23,0.78675,0.84315,966,3864,DR_primary
7,5,C0,11,4666,0.4611,23,0.78602,0.84191,966,3864,DR_primary
7,5,C1,11,5091,0.5031,23,0.78649,0.8423,966,3864,DR_primary
7,5,C2,11,5105,0.5045,23,0.78635,0.84239,966,3864,DR_primary
7,5,C3,11,5105,0.5045,23,0.78635,0.84239,966,3864,DR_primary
7,5,C0,12,4612,0.4558,23,0.78734,0.84314,966,3864,DR_primary
7,5,C1,12,5080,0.502,23,0.7874,0.84326,966,3864,DR_primary
7,5,C2,12,5080,0.502,23,0.78726,0.84329,966,3864,DR_primary
7,5,C3,12,5080,0.502,23,0.78726,0.84329,966,3864,DR_primary
7,5,C0,13,4521,0.4468,23,0.7868,0.8435,966,3864,DR_primary
7,5,C1,13,5032,0.4973,23,0.78734,0.84375,966,3864,DR_primary
7,5,C2,13,4976,0.4917,23,0.78704,0.84359,966,3864,DR_primary
7,5,C3,13,4976,0.4917,23,0.78704,0.84359,966,3864,DR_primary
7,5,C0,14,4643,0.4588,23,0.78654,0.84295,966,3864,DR_primary
7,5,C1,14,5103,0.5043,23,0.78674,0.84314,966,3864,DR_primary
7,5,C2,14,5090,0.503,23,0.78684,0.84317,966,3864,DR_primary
7,5,C3,14,5090,0.503,23,0.78684,0.84317,966,3864,DR_primary
7,5,C0,15,4561,0.4507,23,0.787,0.84332,966,3864,DR_primary
7,5,C1,15,5042,0.4983,23,0.78728,0.8433,966,3864,DR_primary
7,5,C2,15,5033,0.4974,23,0.78701,0.84326,966,3864,DR_primary
7,5,C3,15,5033,0.4974,23,0.78701,0.84326,966,3864,DR_primary
7,5,C0,16,4566,0.4512,23,0.78717,0.84343,966,3864,DR_primary
7,5,C1,16,5015,0.4956,23,0.78735,0.84359,966,3864,DR_primary
7,5,C2,16,5022,0.4963,23,0.78723,0.84357,966,3864,DR_primary
7,5,C3,16,5022,0.4963,23,0.78723,0.84357,966,3864,DR_primary
7,5,C0,17,4607,0.4553,23,0.78723,0.84397,966,3864,DR_primary
7,5,C1,17,5078,0.5018,23,0.78732,0.84382,966,3864,DR_primary
7,5,C2,17,5074,0.5014,23,0.78704,0.84373,966,3864,DR_primary
7,5,C3,17,5074,0.5014,23,0.78704,0.84373,966,3864,DR_primary
7,5,C0,18,4555,0.4501,23,0.78663,0.84268,966,3864,DR_primary
7,5,C1,18,5019,0.496,23,0.78667,0.84283,966,3864,DR_primary
7,5,C2,18,5012,0.4953,23,0.78667,0.8429,966,3864,DR_primary
7,5,C3,18,5012,0.4953,23,0.78667,0.8429,966,3864,DR_primary
7,5,C0,19,4595,0.4541,23,0.78659,0.84269,966,3864,DR_primary
7,5,C1,19,5058,0.4999,23,0.7866,0.84287,966,3864,DR_primary
7,5,C2,19,5060,0.5,23,0.78665,0.84298,966,3864,DR_primary
7,5,C3,19,5060,0.5,23,0.78665,0.84298,966,3864,DR_primary
7,5,C0,20,4535,0.4482,23,0.7867,0.84265,966,3864,DR_primary
7,5,C1,20,5003,0.4944,23,0.78654,0.84262,966,3864,DR_primary
7,5,C2,20,5001,0.4942,23,0.78655,0.84273,966,3864,DR_primary
7,5,C3,20,5001,0.4942,23,0.78655,0.84273,966,3864,DR_primary
7,5,C0,21,4656,0.4601,23,0.78689,0.84323,966,3864,DR_primary
7,5,C1,21,5141,0.5081,23,0.78706,0.84333,966,3864,DR_primary
7,5,C2,21,5135,0.5075,23,0.78688,0.8433,966,3864,DR_primary
7,5,C3,21,5135,0.5075,23,0.78688,0.8433,966,3864,DR_primary
7,5,C0,22,4606,0.4552,23,0.78767,0.84383,966,3864,DR_primary
7,5,C1,22,5047,0.4988,23,0.78772,0.84386,966,3864,DR_primary
7,5,C2,22,5058,0.4999,23,0.78736,0.84374,966,3864,DR_primary
7,5,C3,22,5058,0.4999,23,0.78736,0.84374,966,3864,DR_primary
7,5,C0,23,4605,0.4551,23,0.78802,0.84405,966,3864,DR_primary
7,5,C1,23,5063,0.5003,23,0.78797,0.84403,966,3864,DR_primary
7,5,C2,23,5073,0.5013,23,0.78796,0.84403,966,3864,DR_primary
7,5,C3,23,5073,0.5013,23,0.78796,0.84403,966,3864,DR_primary
7,5,C0,24,4604,0.455,23,0.7861,0.8424,966,3864,DR_primary
7,5,C1,24,5027,0.4968,23,0.78625,0.84245,966,3864,DR_primary
7,5,C2,24,5029,0.497,23,0.78603,0.84259,966,3864,DR_primary
7,5,C3,24,5029,0.497,23,0.78603,0.84259,966,3864,DR_primary
7,5,C0,25,4657,0.4602,23,0.78786,0.84405,966,3864,DR_primary
7,5,C1,25,5154,0.5093,23,0.78771,0.84384,966,3864,DR_primary
