model_seed,crn_idx,scenario,round,n_attend,participation_clinical,active_clients,auroc,pr_auc,comm_cost_params,comm_cost_bytes,chain_hash
23,4,C3,14,359,0.893,2,0.55603,0.22421,48,192,447bd98a9be296e3
23,4,C3,15,359,0.893,2,0.54776,0.2177,48,192,5638cd0802d5c72b
23,4,C3,16,374,0.9303,2,0.55684,0.23286,48,192,68e353dee456c662
23,4,C3,17,364,0.9055,2,0.56481,0.23642,48,192,ec6e9b348a67046a
23,4,C3,18,346,0.8607,2,0.5397,0.21595,48,192,78b177985ba97fe0
23,4,C3,19,357,0.8881,2,0.52792,0.19412,48,192,a589e7db2062e467
23,4,C3,20,356,0.8856,2,0.561,0.23814,48,192,07fdefa06bb0a802
37,0,C0,1,318,0.791,2,0.55834,0.20711,48,192,31fb4df56e7f8537
37,0,C0,2,336,0.8358,2,0.55954,0.23437,48,192,a1303238353ed07e
37,0,C0,3,319,0.7935,2,0.54,0.20023,48,192,af9c18f58c66d862
37,0,C0,4,322,0.801,2,0.541,0.23257,48,192,51a8800626410197
37,0,C0,5,327,0.8134,2,0.53709,0.20983,48,192,294139c0859038f3
37,0,C0,6,318,0.791,2,0.55503,0.19947,48,192,fbe161fbcfa38859
37,0,C0,7,334,0.8308,2,0.56696,0.19569,48,192,1b4048fc55055f00
37,0,C0,8,335,0.8333,2,0.5424,0.19875,48,192,15dc0c0e18e67363
37,0,C0,9,321,0.7985,2,0.54636,0.22326,48,192,11d40c636f12905c
37,0,C0,10,337,0.8383,2,0.55398,0.22494,48,192,924709d2e19a7898
37,0,C0,11,320,0.796,2,0.55734,0.20043,48,192,b85f301aa9919bfc
37,0,C0,12,321,0.7985,2,0.56125,0.22114,48,192,f1c03f63df8e42cf
37,0,C0,13,321,0.7985,2,0.56551,0.18899,48,192,5a271d3c794a1289
37,0,C0,14,333,0.8284,2,0.55629,0.20059,48,192,7255ef08a0e0bd2e
37,0,C0,15,337,0.8383,2,0.56029,0.20327,48,192,1b17a91779f8937e
37,0,C0,16,315,0.7836,2,0.55428,0.22834,48,192,131634b115f6046a
37,0,C0,17,321,0.7985,2,0.55714,0.24356,48,192,a78cae46e0ad2a45
37,0,C0,18,308,0.7662,2,0.55894,0.19983,48,192,9b736cb90c0b50eb
37,0,C0,19,332,0.8259,2,0.54877,0.2176,48,192,e64d6e41c5409b34
37,0,C0,20,334,0.8308,2,0.57714,0.19999,48,192,b4d21dd1b6c483a2
37,0,C1,1,339,0.8433,2,0.56571,0.19575,48,192,32bed0ac08578c3e
37,0,C1,2,344,0.8557,2,0.55313,0.23636,48,192,ece1bab31bae06a5
37,0,C1,3,343,0.8532,2,0.54466,0.20332,48,192,a193a630b181f966
37,0,C1,4,346,0.8607,2,0.54531,0.22532,48,192,e17c308543f9814f
37,0,C1,5,348,0.8657,2,0.54731,0.21965,48,192,6aad0caea8011880
37,0,C1,6,337,0.8383,2,0.55328,0.19853,48,192,a753575269d16385
37,0,C1,7,357,0.8881,2,0.57588,0.22615,48,192,838c8f23981b0c45
37,0,C1,8,353,0.8781,2,0.53644,0.19583,48,192,bed62ab4bf8204c5
37,0,C1,9,342,0.8507,2,0.55709,0.22509,48,192,99d98bf0aef0cb2d
37,0,C1,10,352,0.8756,2,0.55268,0.2266,48,192,bf4a482573637a9a
37,0,C1,11,338,0.8408,2,0.56385,0.19673,48,192,b47e397371e9c6f2
37,0,C1,12,344,0.8557,2,0.55664,0.22623,48,192,d8081f69a9315533
37,0,C1,13,334,0.8308,2,0.57222,0.20556,48,192,b37f201ae1a99f08
37,0,C1,14,351,0.8731,2,0.56009,0.18701,48,192,bf601858e00ae5ae
37,0,C1,15,355,0.8831,2,0.5617,0.20702,48,192,fde93a8f20071707
37,0,C1,16,331,0.8234,2,0.56185,0.2219,48,192,e796bb0c82251495
37,0,C1,17,339,0.8433,2,0.57017,0.2458,48,192,39a125046816cb4d
37,0,C1,18,334,0.8308,2,0.55378,0.22234,48,192,c78be5c34cb15941
37,0,C1,19,344,0.8557,2,0.5397,0.2206,48,192,311a336d0ad393ab
37,0,C1,20,348,0.8657,2,0.55854,0.23069,48,192,35a703fcd8a94b3d
37,0,C2,1,340,0.8458,2,0.55749,0.18963,48,192,2c8fbb8e6e25624b
37,0,C2,2,349,0.8682,2,0.5637,0.22946,48,192,e9699594a842a57e
37,0,C2,3,345,0.8582,2,0.55298,0.20978,48,192,5aa479b87452d1de
37,0,C2,4,350,0.8706,2,0.55573,0.23634,48,192,343e316cc20bde56
37,0,C2,5,351,0.8731,2,0.54947,0.22267,48,192,410c21db4624bc3e
37,0,C2,6,341,0.8483,2,0.56952,0.19347,48,192,d2a4580aeb160e27
37,0,C2,7,362,0.9005,2,0.56526,0.22903,48,192,94c52676147e5ed7
37,0,C2,8,360,0.8955,2,0.54315,0.20868,48,192,b69936a50c0207b7
37,0,C2,9,346,0.8607,2,0.55729,0.22988,48,192,c23a1e384435d70c
37,0,C2,10,358,0.8905,2,0.55418,0.22627,48,192,a1c650d38181bbc4
37,0,C2,11,349,0.8682,2,0.56836,0.20752,48,192,d8de29982b2cf171
37,0,C2,12,347,0.8632,2,0.55473,0.24213,48,192,6e9a6be6f2cbb943
37,0,C2,13,344,0.8557,2,0.5629,0.22837,48,192,ac2431a84f4bcd8d
37,0,C2,14,353,0.8781,2,0.5615,0.23836,48,192,6babcaa34837bef9
37,0,C2,15,362,0.9005,2,0.55598,0.22825,48,192,b76136920ef05289
37,0,C2,16,337,0.8383,2,0.5624,0.21058,48,192,81102933d0ac6d4d
37,0,C2,17,346,0.8607,2,0.57503,0.2249,48,192,ff841c3d1d0be44d
37,0,C2,18,335,0.8333,2,0.55694,0.22828,48,192,da1ed5693d00f030
37,0,C2,19,353,0.8781,2,0.54922,0.2212,48,192,952c8710366837c6
37,0,C2,20,350,0.8706,2,0.55989,0.23216,48,192,c069ee92d279eca3
37,0,C3,1,349,0.8682,2,0.56245,0.20125,48,192,4c997283a1ac69a1
37,0,C3,2,357,0.8881,2,0.5626,0.23919,48,192,a23f41612a195a74
37,0,C3,3,356,0.8856,2,0.55398,0.2088,48,192,3a9f46cf40e5173a
37,0,C3,4,354,0.8806,2,0.54611,0.22397,48,192,107c2aeedc0328ff
37,0,C3,5,357,0.8881,2,0.55674,0.22917,48,192,2c8e5df6c93db8de
37,0,C3,6,347,0.8632,2,0.56646,0.20023,48,192,75d06cca2e5bbe76
37,0,C3,7,372,0.9254,2,0.57558,0.21377,48,192,4d2d84984634bd11
37,0,C3,8,369,0.9179,2,0.54365,0.21019,48,192,6d75c4ce48bd90de
37,0,C3,9,351,0.8731,2,0.55613,0.22304,48,192,9a5714b7d3d7e7fd
37,0,C3,10,365,0.908,2,0.55704,0.22843,48,192,c7e1230a50ebc146
37,0,C3,11,354,0.8806,2,0.56912,0.21489,48,192,6a8faccecc32b75d
37,0,C3,12,354,0.8806,2,0.55839,0.24968,48,192,b9a0aa0312044cb8
37,0,C3,13,351,0.8731,2,0.56445,0.22717,48,192,64b59152189cb00d
37,0,C3,14,364,0.9055,2,0.55834,0.23016,48,192,e4f2fe8d419db65d
37,0,C3,15,364,0.9055,2,0.55629,0.22974,48,192,4790237889bdc335
37,0,C3,16,347,0.8632,2,0.56786,0.22059,48,192,d3dcd99e2a273427
37,0,C3,17,348,0.8657,2,0.57353,0.22518,48,192,9777598909367cac
37,0,C3,18,344,0.8557,2,0.55714,0.22503,48,192,f90ef584362252c0
37,0,C3,19,359,0.893,2,0.55473,0.22046,48,192,8e99f7c1c93f5d8c
37,0,C3,20,355,0.8831,2,0.55844,0.23148,48,192,e26d0a24fad7bdc1
37,1,C0,1,324,0.806,2,0.52681,0.18031,48,192,b15ef486b7af9471
37,1,C0,2,325,0.8085,2,0.55809,0.19141,48,192,22ac105cb30baa96
37,1,C0,3,312,0.7761,2,0.55313,0.21638,48,192,d1f181ad64e56eec
37,1,C0,4,328,0.8159,2,0.54982,0.21371,48,192,4b13c86a87ccbba6
37,1,C0,5,321,0.7985,2,0.55974,0.21647,48,192,517c7feef349a737
37,1,C0,6,334,0.8308,2,0.54877,0.1696,48,192,91c6a3f081f2022d
37,1,C0,7,322,0.801,2,0.55714,0.21247,48,192,96ba1138bd300b7e
37,1,C0,8,334,0.8308,2,0.56165,0.19989,48,192,404edc7e774076f8
37,1,C0,9,344,0.8557,2,0.5419,0.21814,48,192,0782d82fd1da548b
37,1,C0,10,337,0.8383,2,0.54275,0.21097,48,192,cf47b414bd42e826
37,1,C0,11,333,0.8284,2,0.53934,0.19467,48,192,0e88f3766b4b1159
37,1,C0,12,339,0.8433,2,0.55884,0.1776,48,192,7cf3ec3c8179aa5f
37,1,C0,13,330,0.8209,2,0.57072,0.21221,48,192,1fa9813883bf24ac
37,1,C0,14,331,0.8234,2,0.54882,0.16849,48,192,1053c0590d1653cb
37,1,C0,15,333,0.8284,2,0.55293,0.23547,48,192,269449d05ef9f38d
37,1,C0,16,336,0.8358,2,0.55874,0.23439,48,192,198d74305e32cf58
37,1,C0,17,326,0.8109,2,0.54807,0.22782,48,192,af204f21e2a79d68
37,1,C0,18,332,0.8259,2,0.54892,0.23027,48,192,e160ecbe9e5ef2bb
37,1,C0,19,332,0.8259,2,0.55684,0.20994,48,192,0ee67444da43d732
37,1,C0,20,328,0.8159,2,0.55338,0.18095,48,192,333f04a2194a84c6
37,1,C1,1,347,0.8632,2,0.53273,0.20078,48,192,b3b2b9f21cec9be8
37,1,C1,2,347,0.8632,2,0.5635,0.19429,48,192,39dcf5a79d36e07b
37,1,C1,3,335,0.8333,2,0.55603,0.22551,48,192,31da49440cda66b3
37,1,C1,4,344,0.8557,2,0.54325,0.22325,48,192,d40a20ddc3dfee63
37,1,C1,5,335,0.8333,2,0.56871,0.22368,48,192,834fcabbe21b3136
37,1,C1,6,353,0.8781,2,0.56115,0.19194,48,192,8aa9dfda67a1beb1
37,1,C1,7,343,0.8532,2,0.54987,0.21242,48,192,96664e178e595c93
37,1,C1,8,346,0.8607,2,0.56551,0.19865,48,192,2cd1a29bb412865f
37,1,C1,9,357,0.8881,2,0.54641,0.2232,48,192,2dd07c257075bd7f
37,1,C1,10,356,0.8856,2,0.5436,0.21292,48,192,ff7e0fff7474fd06
37,1,C1,11,353,0.8781,2,0.54185,0.2159,48,192,5526ac5807aab0de
37,1,C1,12,349,0.8682,2,0.55889,0.24848,48,192,3f21137242c6c51d
37,1,C1,13,351,0.8731,2,0.56466,0.24762,48,192,e8619ce15b1a4d25
37,1,C1,14,342,0.8507,2,0.54776,0.19622,48,192,4f18beb3c6b498f0
37,1,C1,15,349,0.8682,2,0.55804,0.24139,48,192,a97d8cf68618fc39
37,1,C1,16,350,0.8706,2,0.55092,0.22804,48,192,6acbe481b39239c0
37,1,C1,17,347,0.8632,2,0.54912,0.22115,48,192,b8641fe7026bdec8
37,1,C1,18,349,0.8682,2,0.56024,0.24414,48,192,ddbb25c9097c1074
37,1,C1,19,350,0.8706,2,0.5411,0.20586,48,192,8eeb5b808c5890f9
37,1,C1,20,351,0.8731,2,0.53874,0.18161,48,192,02896474b50bf8a5
37,1,C2,1,347,0.8632,2,0.53518,0.20473,48,192,6d156aabcf74f987
37,1,C2,2,349,0.8682,2,0.56741,0.19845,48,192,1aedac7102865960
37,1,C2,3,340,0.8458,2,0.55263,0.22182,48,192,d9d765c8881030f6
37,1,C2,4,351,0.8731,2,0.53238,0.21375,48,192,ba695e609223af7d
37,1,C2,5,340,0.8458,2,0.57463,0.2247,48,192,04ef7dc6c68f767f
37,1,C2,6,354,0.8806,2,0.56075,0.20031,48,192,16a209ae6c4e3b68
37,1,C2,7,347,0.8632,2,0.55598,0.22197,48,192,8c81604e1094ed1c
37,1,C2,8,351,0.8731,2,0.56902,0.22682,48,192,8bc6761f6c78c06b
37,1,C2,9,361,0.898,2,0.54411,0.24224,48,192,97d0c0020a63bc82
37,1,C2,10,360,0.8955,2,0.55147,0.22689,48,192,babda239b42d9dd8
37,1,C2,11,358,0.8905,2,0.54786,0.22162,48,192,d1599862d5ef68ee
37,1,C2,12,350,0.8706,2,0.55824,0.24406,48,192,fa65a175cfff4f2b
37,1,C2,13,355,0.8831,2,0.56696,0.24414,48,192,fd076113be2d3058
37,1,C2,14,347,0.8632,2,0.55553,0.19665,48,192,7ca025a8526fa8ad
37,1,C2,15,356,0.8856,2,0.56125,0.2421,48,192,299a5a88bb2f83b6
37,1,C2,16,352,0.8756,2,0.55689,0.2428,48,192,e52dd1f8440d5678
37,1,C2,17,354,0.8806,2,0.56235,0.23181,48,192,4ba626ab837699ba
37,1,C2,18,350,0.8706,2,0.55704,0.2307,48,192,204804e2fd6301af
37,1,C2,19,353,0.8781,2,0.56004,0.20924,48,192,30fbc090cf471b7e
37,1,C2,20,357,0.8881,2,0.56887,0.20806,48,192,0b7f39a85dbafb5e
37,1,C3,1,352,0.8756,2,0.53579,0.20522,48,192,e630986699fe8515
37,1,C3,2,359,0.893,2,0.56806,0.20133,48,192,1ee40caa5db8ca37
37,1,C3,3,347,0.8632,2,0.55027,0.22094,48,192,cedda39961959521
37,1,C3,4,356,0.8856,2,0.54135,0.21706,48,192,f2540a809e714c87
37,1,C3,5,346,0.8607,2,0.58265,0.21627,48,192,6b7604e476d539a0
37,1,C3,6,363,0.903,2,0.5625,0.19501,48,192,129588f9b7c21741
37,1,C3,7,356,0.8856,2,0.55493,0.21992,48,192,829542be8d7d3f2e
37,1,C3,8,359,0.893,2,0.56225,0.2306,48,192,65faf72f3e36c61a
37,1,C3,9,366,0.9104,2,0.54696,0.24093,48,192,e3fa81a73b907124
37,1,C3,10,366,0.9104,2,0.55408,0.22886,48,192,c3770052dc56a32d
37,1,C3,11,364,0.9055,2,0.54882,0.22141,48,192,bf69ce98bc0c4c58
37,1,C3,12,362,0.9005,2,0.55132,0.25265,48,192,b01bb7004461d885
37,1,C3,13,367,0.9129,2,0.56937,0.23695,48,192,e4a1daf777d4fb70
37,1,C3,14,353,0.8781,2,0.55558,0.2034,48,192,00bebaf64d25b5f4
37,1,C3,15,360,0.8955,2,0.5623,0.23684,48,192,f26b5de9675b6dc4
37,1,C3,16,361,0.898,2,0.55709,0.2333,48,192,7c92675655289420
37,1,C3,17,364,0.9055,2,0.56235,0.23581,48,192,1aa255e05a60e797
37,1,C3,18,360,0.8955,2,0.55864,0.22925,48,192,6cec99f257be849b
37,1,C3,19,361,0.898,2,0.55393,0.21348,48,192,0c6ccdfefe16e8a1
37,1,C3,20,368,0.9154,2,0.56856,0.20417,48,192,608d1f8335eda6a7
37,2,C0,1,312,0.7761,2,0.53854,0.16298,48,192,3608cb0a2f94f77f
37,2,C0,2,309,0.7687,2,0.54145,0.19075,48,192,75c3d3fd39206e90
37,2,C0,3,322,0.801,2,0.55684,0.21601,48,192,5bea618912bb227a
37,2,C0,4,333,0.8284,2,0.54952,0.21923,48,192,e8c97b221f319947
37,2,C0,5,330,0.8209,2,0.57157,0.20469,48,192,a08ac0254611b8b1
37,2,C0,6,327,0.8134,2,0.56686,0.20806,48,192,e8813ce2729a9ca6
37,2,C0,7,335,0.8333,2,0.54626,0.22183,48,192,be80d4816a1a8a8c
37,2,C0,8,328,0.8159,2,0.54561,0.22612,48,192,18c46234d374fdc5
37,2,C0,9,316,0.7861,2,0.56696,0.23055,48,192,cd7b73a25dd1ce11
37,2,C0,10,336,0.8358,2,0.55007,0.22219,48,192,241a7fd417e6c039
37,2,C0,11,323,0.8035,2,0.56435,0.20416,48,192,8e7a07b8ffbfd6a7
37,2,C0,12,321,0.7985,2,0.55493,0.1818,48,192,9c9f1375ac49ae5f
37,2,C0,13,332,0.8259,2,0.55167,0.21746,48,192,1cf3392e738a6433
37,2,C0,14,335,0.8333,2,0.541,0.18013,48,192,c0bad104a6828729
37,2,C0,15,321,0.7985,2,0.55869,0.19547,48,192,25a00eb737a418f8
37,2,C0,16,333,0.8284,2,0.56796,0.21297,48,192,2312dad3f2d93113
37,2,C0,17,321,0.7985,2,0.55187,0.23404,48,192,ce601fe4cf772b94
37,2,C0,18,328,0.8159,2,0.54265,0.1603,48,192,5a676fb95452048c
37,2,C0,19,332,0.8259,2,0.55704,0.23311,48,192,d861eebda25addb8
37,2,C0,20,320,0.796,2,0.54947,0.17531,48,192,d1760c75b029aa65
37,2,C1,1,340,0.8458,2,0.55929,0.20266,48,192,93824e735050cbe1
37,2,C1,2,326,0.8109,2,0.5428,0.19805,48,192,e26b41ba104779e0
37,2,C1,3,346,0.8607,2,0.56075,0.2154,48,192,453605e60e63a340
37,2,C1,4,344,0.8557,2,0.55488,0.22305,48,192,81fc07f0c2b1939d
37,2,C1,5,348,0.8657,2,0.56656,0.19615,48,192,9942d1fe6e1246c4
37,2,C1,6,348,0.8657,2,0.55959,0.21938,48,192,dfc027e7a19ebc3b
37,2,C1,7,350,0.8706,2,0.55223,0.22107,48,192,ced761ac23ff9348
37,2,C1,8,349,0.8682,2,0.55328,0.2308,48,192,b22507c1027abea2
37,2,C1,9,328,0.8159,2,0.57528,0.2182,48,192,a766dd3b3a120833
37,2,C1,10,353,0.8781,2,0.55087,0.21666,48,192,1bc2bce0262a44b8
37,2,C1,11,339,0.8433,2,0.5623,0.23213,48,192,a8b6f5c823e83ecd
37,2,C1,12,340,0.8458,2,0.56245,0.20944,48,192,373dd2c1b0e70425
37,2,C1,13,350,0.8706,2,0.55568,0.22759,48,192,1672fb355275a853
37,2,C1,14,357,0.8881,2,0.54797,0.20484,48,192,231470012f4439d9
37,2,C1,15,344,0.8557,2,0.55809,0.20009,48,192,7bb658a512e38d66
37,2,C1,16,348,0.8657,2,0.56541,0.22166,48,192,b9af5d42c2b8eebd
37,2,C1,17,338,0.8408,2,0.55618,0.20147,48,192,b59ef4a189468ae5
37,2,C1,18,346,0.8607,2,0.56536,0.20175,48,192,939da5cad0d35c0c
37,2,C1,19,347,0.8632,2,0.55914,0.23924,48,192,e6b28c14e24f79b9
37,2,C1,20,338,0.8408,2,0.5617,0.23061,48,192,c98f77d75269029c
37,2,C2,1,347,0.8632,2,0.52541,0.20897,48,192,f24854f710307116
37,2,C2,2,338,0.8408,2,0.55177,0.22075,48,192,1dba28aa13ecf94b
37,2,C2,3,351,0.8731,2,0.5607,0.20934,48,192,b3c84403ad2a26b7
37,2,C2,4,349,0.8682,2,0.55734,0.2247,48,192,0f0f90adfcf40471
37,2,C2,5,353,0.8781,2,0.56014,0.23374,48,192,7a2318e88a7d355d
37,2,C2,6,355,0.8831,2,0.56055,0.21258,48,192,b258c49c55bd6cd6
37,2,C2,7,360,0.8955,2,0.55799,0.22459,48,192,fd0335f71c396b9c
37,2,C2,8,356,0.8856,2,0.55543,0.23744,48,192,fab1d76d4436d56e
37,2,C2,9,335,0.8333,2,0.56902,0.23431,48,192,7b11505ac5ab7301
37,2,C2,10,358,0.8905,2,0.55458,0.22095,48,192,3286a85b1860bedd
37,2,C2,11,345,0.8582,2,0.55994,0.23173,48,192,97c51b64284fce4c
37,2,C2,12,344,0.8557,2,0.56055,0.22914,48,192,507298a87727b2c1
37,2,C2,13,360,0.8955,2,0.5616,0.24261,48,192,e4339d368c9cbec0
37,2,C2,14,359,0.893,2,0.55202,0.2048,48,192,65c3fc57de6017ca
37,2,C2,15,344,0.8557,2,0.55839,0.21514,48,192,57afaccf26b020a7
37,2,C2,16,359,0.893,2,0.56526,0.22046,48,192,8e6d4b016e622c1e
37,2,C2,17,339,0.8433,2,0.55664,0.20463,48,192,93a393b2f8b3ea1c
37,2,C2,18,344,0.8557,2,0.56611,0.21353,48,192,4cbbf0d38f6f5364
37,2,C2,19,347,0.8632,2,0.5607,0.23463,48,192,617ad861b822cb44
37,2,C2,20,341,0.8483,2,0.5612,0.22878,48,192,5aed11c416933543
37,2,C3,1,354,0.8806,2,0.52566,0.20785,48,192,1a9a4894eb9e9b47
37,2,C3,2,344,0.8557,2,0.54982,0.21416,48,192,b411ea9ba41b31cd
37,2,C3,3,358,0.8905,2,0.55909,0.2174,48,192,474d9372d3062997
37,2,C3,4,355,0.8831,2,0.55789,0.22608,48,192,42f07cfaf2c7469a
37,2,C3,5,358,0.8905,2,0.5622,0.2268,48,192,1c5b7f0e6d8f32ba
37,2,C3,6,360,0.8955,2,0.5629,0.21987,48,192,c6e59777452979bf
37,2,C3,7,365,0.908,2,0.55568,0.22262,48,192,76360545e9aaa221
37,2,C3,8,363,0.903,2,0.55603,0.23304,48,192,9c7e957935207b8f
37,2,C3,9,340,0.8458,2,0.56721,0.23467,48,192,dc7ac03847e0389f
37,2,C3,10,363,0.903,2,0.55884,0.22523,48,192,86ce347b042a8647
37,2,C3,11,351,0.8731,2,0.56305,0.22588,48,192,41ad3a74a7c9ee7a
37,2,C3,12,352,0.8756,2,0.56185,0.23459,48,192,c179f103236de2da
37,2,C3,13,363,0.903,2,0.56115,0.23691,48,192,d05d2e11ff6a78e0
37,2,C3,14,369,0.9179,2,0.55473,0.2129,48,192,db7c3868e231d507
37,2,C3,15,351,0.8731,2,0.55092,0.19112,48,192,e86553bfb9c051c0
37,2,C3,16,362,0.9005,2,0.58104,0.21061,48,192,1130798cfcad91cc
37,2,C3,17,349,0.8682,2,0.55754,0.20057,48,192,d2f311c365223131
37,2,C3,18,353,0.8781,2,0.5615,0.22763,48,192,84ef3baefb2dcf74
37,2,C3,19,353,0.8781,2,0.56014,0.2439,48,192,3ef7c21afe991cfd
37,2,C3,20,350,0.8706,2,0.5629,0.23846,48,192,511f0505d151d481
37,3,C0,1,340,0.8458,2,0.55077,0.2237,48,192,98b3701e7bf5a740
37,3,C0,2,319,0.7935,2,0.56566,0.20982,48,192,2ec5b7829f521e06
37,3,C0,3,330,0.8209,2,0.56636,0.20205,48,192,8f949569c14b51c9
37,3,C0,4,323,0.8035,2,0.55899,0.22955,48,192,89d5f9bd6547b953
37,3,C0,5,337,0.8383,2,0.55634,0.22353,48,192,37b120b6a4b86fb6
37,3,C0,6,331,0.8234,2,0.56501,0.19611,48,192,d447a22c37c141dc
37,3,C0,7,326,0.8109,2,0.55809,0.23123,48,192,7b2703f09ca59a3d
37,3,C0,8,312,0.7761,2,0.54626,0.2247,48,192,6a2839c7caeaf2ab
37,3,C0,9,320,0.796,2,0.55333,0.22301,48,192,4ea37d5a6d15b31f
37,3,C0,10,328,0.8159,2,0.56571,0.20784,48,192,dbf05f22bf405069
37,3,C0,11,309,0.7687,2,0.56871,0.21002,48,192,b1bcd3af0e49b61f
37,3,C0,12,313,0.7786,2,0.55573,0.18147,48,192,2541392d1ed538b1
37,3,C0,13,335,0.8333,2,0.55233,0.21822,48,192,b5e6d4c648419eaf
37,3,C0,14,326,0.8109,2,0.55528,0.22509,48,192,a7f3f0653646ddf2
37,3,C0,15,336,0.8358,2,0.56982,0.21142,48,192,037b5f3aa2683d0d
37,3,C0,16,328,0.8159,2,0.55268,0.21714,48,192,c67afb7342de10bf
37,3,C0,17,330,0.8209,2,0.54355,0.21264,48,192,1327883feaefb9fa
37,3,C0,18,318,0.791,2,0.56445,0.20465,48,192,18c14f3bb4df62fa
37,3,C0,19,329,0.8184,2,0.54376,0.20045,48,192,3c9bfffe9878fc29
37,3,C0,20,330,0.8209,2,0.56676,0.21884,48,192,35eca05c8d9cf759
37,3,C1,1,356,0.8856,2,0.55779,0.23082,48,192,f2c6ba13f5234419
37,3,C1,2,337,0.8383,2,0.55899,0.23111,48,192,0f4a07aa605d163f
37,3,C1,3,345,0.8582,2,0.56856,0.21437,48,192,bd893fe0ab523f29
37,3,C1,4,343,0.8532,2,0.54857,0.20906,48,192,8cf24e7d6bb5f287
37,3,C1,5,353,0.8781,2,0.55699,0.22734,48,192,cfa8acddb0ec8acf
37,3,C1,6,341,0.8483,2,0.55954,0.22938,48,192,0f89ec05158ebf04
37,3,C1,7,348,0.8657,2,0.55037,0.23816,48,192,a22cff01ae323ea6
37,3,C1,8,333,0.8284,2,0.55017,0.22346,48,192,83e9ed22d61e6de3
37,3,C1,9,342,0.8507,2,0.56716,0.23093,48,192,8d27bc2b30b97cbe
37,3,C1,10,343,0.8532,2,0.57042,0.2049,48,192,a5af5e9e65f44ac2
37,3,C1,11,336,0.8358,2,0.57338,0.21073,48,192,7a4043b31ebc4a74
37,3,C1,12,332,0.8259,2,0.56541,0.19923,48,192,f602cb732ced1121
37,3,C1,13,346,0.8607,2,0.55568,0.21936,48,192,b0e4f905bf9cb777
37,3,C1,14,344,0.8557,2,0.55664,0.20763,48,192,be264f752962492a
37,3,C1,15,355,0.8831,2,0.56235,0.23923,48,192,9bae6f1e6ef3831e
37,3,C1,16,346,0.8607,2,0.55939,0.21621,48,192,e485429bfb45231f
37,3,C1,17,344,0.8557,2,0.54511,0.2085,48,192,1fde4afe5b86ad5e
37,3,C1,18,338,0.8408,2,0.56636,0.20994,48,192,78b8ef5089619d96
37,3,C1,19,341,0.8483,2,0.54461,0.19347,48,192,35bb789db1f8464b
37,3,C1,20,341,0.8483,2,0.57227,0.21573,48,192,dcff5df31b75a992
37,3,C2,1,361,0.898,2,0.55999,0.2359,48,192,44b4da52e051e51d
37,3,C2,2,346,0.8607,2,0.56075,0.22489,48,192,aba5646fd2a2a8c7
37,3,C2,3,350,0.8706,2,0.56871,0.22409,48,192,1ae925cc895acd51
37,3,C2,4,350,0.8706,2,0.55338,0.24061,48,192,002c3589cd644460
37,3,C2,5,355,0.8831,2,0.54957,0.22674,48,192,b3e7e114ebb22b7c
37,3,C2,6,344,0.8557,2,0.55754,0.22523,48,192,349a1aad296b68d5
37,3,C2,7,352,0.8756,2,0.54756,0.23004,48,192,bda3fc62408ed72a
37,3,C2,8,334,0.8308,2,0.55087,0.22156,48,192,88e7d32896c07780
37,3,C2,9,350,0.8706,2,0.57227,0.22019,48,192,50caeca30e4a7887
37,3,C2,10,355,0.8831,2,0.56932,0.20452,48,192,ddfb535158d8a59b
37,3,C2,11,339,0.8433,2,0.56937,0.22294,48,192,f60ab948ca92f39f
37,3,C2,12,339,0.8433,2,0.55478,0.20903,48,192,55598b8a9d1742b6
37,3,C2,13,354,0.8806,2,0.55879,0.22713,48,192,886dd5fed64fa710
37,3,C2,14,347,0.8632,2,0.564,0.21352,48,192,bcd96f8df8e8c8bd
37,3,C2,15,360,0.8955,2,0.55749,0.23038,48,192,0d4ef2720c179e44
37,3,C2,16,351,0.8731,2,0.55012,0.21951,48,192,7e6e67d561dbd580
37,3,C2,17,347,0.8632,2,0.55533,0.2364,48,192,060ecceb27208c92
37,3,C2,18,345,0.8582,2,0.56029,0.24123,48,192,ec2a4322422ef97f
37,3,C2,19,347,0.8632,2,0.54892,0.23255,48,192,32cc06b0dbf4aff9
37,3,C2,20,347,0.8632,2,0.55989,0.23581,48,192,54884e66bfdc1e9c
37,3,C3,1,364,0.9055,2,0.56155,0.23017,48,192,773eb7fd6254c03e
37,3,C3,2,351,0.8731,2,0.55934,0.22169,48,192,35f85c44f44b962e
37,3,C3,3,358,0.8905,2,0.56761,0.23069,48,192,06b742fd6b9a67e9
37,3,C3,4,358,0.8905,2,0.5606,0.23777,48,192,3b36aa402908cf27
37,3,C3,5,361,0.898,2,0.55213,0.22496,48,192,3455bba2c78f4f74
37,3,C3,6,356,0.8856,2,0.55709,0.22199,48,192,e3a4b9febbca4ca6
37,3,C3,7,361,0.898,2,0.55087,0.23035,48,192,45fc8120e6fc1a9e
37,3,C3,8,343,0.8532,2,0.55007,0.22223,48,192,44e5343b3d824191
37,3,C3,9,359,0.893,2,0.57423,0.21654,48,192,a7e824579c023212
37,3,C3,10,360,0.8955,2,0.56736,0.20168,48,192,d6c6e4d0168872d7
37,3,C3,11,348,0.8657,2,0.57107,0.21921,48,192,2a125fc8a284109b
37,3,C3,12,346,0.8607,2,0.55919,0.22414,48,192,e01a38adb3686da3
