ratio,prox_norm,data_norm,client,round,step,mu
0.00017702820313415368,7.327154524023879e-05,0.4138975820972035,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,8,0.001
0.00020195055293944543,8.131574086636914e-05,0.4026517366889881,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,9,0.001
0.0002274986892113903,8.914157098399172e-05,0.3918333388776669,CIMAS BORROWDALE OFFICE PARK PHARMACY,1,10,0.001
4.062285815471922e-05,2.8034445943446852e-05,0.6901150538613701,CIMAS BULAWAYO PHARMACY,1,2,0.001
6.188420999470425e-05,4.141991494717675e-05,0.6693131406334711,CIMAS BULAWAYO PHARMACY,1,3,0.001
8.379750657621728e-05,5.440301902823143e-05,0.6492200215856023,CIMAS BULAWAYO PHARMACY,1,4,0.001
0.00010637418032684804,6.699777289611353e-05,0.6298311553635897,CIMAS BULAWAYO PHARMACY,1,5,0.001
0.00012962382223501485,7.921801738300732e-05,0.6111377987248429,CIMAS BULAWAYO PHARMACY,1,6,0.001
0.00015355436139551632,9.107735050694033e-05,0.5931277345639739,CIMAS BULAWAYO PHARMACY,1,7,0.001
0.0001781722400803808,0.00010258907187546501,0.5757859463920018,CIMAS BULAWAYO PHARMACY,1,8,0.001
0.00020348257957664089,0.0001137661391483212,0.5590952276357969,CIMAS BULAWAYO PHARMACY,1,9,0.001
0.00022948933382655268,0.0001246211351677026,0.5430367202246135,CIMAS BULAWAYO PHARMACY,1,10,0.001
4.0591121725200664e-05,2.108969297142176e-05,0.5195641823893818,CIMAS CLINIC -MASVINGO PHARMACY,1,2,0.001
6.178628366411293e-05,3.118268034189493e-05,0.5046861292291421,CIMAS CLINIC -MASVINGO PHARMACY,1,3,0.001
8.359707186086458e-05,4.098735960071861e-05,0.49029659398760084,CIMAS CLINIC -MASVINGO PHARMACY,1,4,0.001
0.00010603380524298254,5.051325286636563e-05,0.4763881929033068,CIMAS CLINIC -MASVINGO PHARMACY,1,5,0.001
0.00012910560282421407,5.9769705089340615e-05,0.46295206235720904,CIMAS CLINIC -MASVINGO PHARMACY,1,6,0.001
0.00015282045100700747,6.87658602279913e-05,0.44997812645401813,CIMAS CLINIC -MASVINGO PHARMACY,1,7,0.001
0.00017718526957943842,7.751064220648962e-05,0.4374553392077486,CIMAS CLINIC -MASVINGO PHARMACY,1,8,0.001
0.00020220597533701572,8.601274014888233e-05,0.4253719011296541,CIMAS CLINIC -MASVINGO PHARMACY,1,9,0.001
0.00022788754255460443,9.428059739446075e-05,0.41371545077708693,CIMAS CLINIC -MASVINGO PHARMACY,1,10,0.001
4.062445791975563e-05,2.3586317057211e-05,0.5805940131878289,CIMAS FIFE AVENUE PHARMACY,1,2,0.001
6.188829001203243e-05,3.4846694488734185e-05,0.5630579626930915,CIMAS FIFE AVENUE PHARMACY,1,3,0.001
8.380458005342982e-05,4.576790556303481e-05,0.5461265426526255,CIMAS FIFE AVENUE PHARMACY,1,4,0.001
0.00010638470975107446,5.6361794320275e-05,0.5297922460112343,CIMAS FIFE AVENUE PHARMACY,1,5,0.001
0.00012963849432030301,6.664000118333759e-05,0.514044856296213,CIMAS FIFE AVENUE PHARMACY,1,6,0.001
0.00015357431777664703,7.661391943766312e-05,0.49887195038097226,CIMAS FIFE AVENUE PHARMACY,1,7,0.001
0.0001781992637965286,8.629466071542989e-05,0.4842593559419124,CIMAS FIFE AVENUE PHARMACY,1,8,0.001
0.0002035192392038205,9.569302851957552e-05,0.47019155974605836,CIMAS FIFE AVENUE PHARMACY,1,9,0.001
0.0002295390881753392,0.00010481949880521587,0.45665206583528317,CIMAS FIFE AVENUE PHARMACY,1,10,0.001
4.063644382645541e-05,2.5608180982022645e-05,0.6301777067744062,CIMAS FOURTH STREET PHARMACY,1,2,0.001
6.192366126114471e-05,3.78233087306388e-05,0.6108054330174404,CIMAS FOURTH STREET PHARMACY,1,3,0.001
8.387389845252974e-05,4.966419958704515e-05,0.5921293811703969,CIMAS FOURTH STREET PHARMACY,1,4,0.001
0.0001064974775279047,6.114443166432518e-05,0.5741397175186989,CIMAS FOURTH STREET PHARMACY,1,5,0.001
0.00012980295988452277,7.227732417522047e-05,0.5568233901562868,CIMAS FOURTH STREET PHARMACY,1,6,0.001
0.00015379730669515338,8.307588689751066e-05,0.5401647706495801,CIMAS FOURTH STREET PHARMACY,1,7,0.001
0.000178486031954242,9.355278092613383e-05,0.5241462309505414,CIMAS FOURTH STREET PHARMACY,1,8,0.001
0.00020387334497501853,0.00010372028937579334,0.508748651710711,CIMAS FOURTH STREET PHARMACY,1,9,0.001
0.00022996228055565938,0.00011359029670082018,0.4939518621330037,CIMAS FOURTH STREET PHARMACY,1,10,0.001
4.061502619427534e-05,2.3332474561371228e-05,0.5744788751277458,CIMAS HCC  MUTARE PHARMACY,1,2,0.001
6.185835093294357e-05,3.447946679784251e-05,0.5573938890679345,CIMAS HCC  MUTARE PHARMACY,1,3,0.001
8.374138264010922e-05,4.52960065324832e-05,0.5409034948365897,CIMAS HCC  MUTARE PHARMACY,1,4,0.001
0.00010627376623274456,5.5793689575285287e-05,0.5249996452849377,CIMAS HCC  MUTARE PHARMACY,1,5,0.001
0.00012946348841961323,6.598390387555567e-05,0.5096719135335717,CIMAS HCC  MUTARE PHARMACY,1,6,0.001
0.0001533169847687428,7.587779136221571e-05,0.4949079286725259,CIMAS HCC  MUTARE PHARMACY,1,7,0.001
0.00017783924605207195,8.548621755557387e-05,0.48069376953241927,CIMAS HCC  MUTARE PHARMACY,1,8,0.001
0.00020303392194394304,9.481974810124714e-05,0.46701431560498813,CIMAS HCC  MUTARE PHARMACY,1,9,0.001
0.00022890342065259089,0.0001038886313909127,0.4538535557692061,CIMAS HCC  MUTARE PHARMACY,1,10,0.001
4.063895789682339e-05,2.7149507849314435e-05,0.6680660443666696,CIMAS HCC CHINHOYI ST. PHARM,1,2,0.001
6.193315016238066e-05,4.0097257472895664e-05,0.647428031155623,CIMAS HCC CHINHOYI ST. PHARM,1,3,0.001
8.389668218665638e-05,5.2646152817916765e-05,0.6275117376011091,CIMAS HCC CHINHOYI ST. PHARM,1,4,0.001
0.00010654167515421953,6.481041244223565e-05,0.6083104320297414,CIMAS HCC CHINHOYI ST. PHARM,1,5,0.001
0.00012987846238085568,7.660403956897218e-05,0.5898132620660264,CIMAS HCC CHINHOYI ST. PHARM,1,6,0.001
0.00015391578436758414,8.8040755666282e-05,0.5720060228262337,CIMAS HCC CHINHOYI ST. PHARM,1,7,0.001
0.0001786609748616386,9.913394793302555e-05,0.554871862810546,CIMAS HCC CHINHOYI ST. PHARM,1,8,0.001
0.0002041201330059523,0.00010989662922477114,0.5383919146357135,CIMAS HCC CHINHOYI ST. PHARM,1,9,0.001
0.00023029827895370563,0.00012034140884821732,0.5225458453052888,CIMAS HCC CHINHOYI ST. PHARM,1,10,0.001
4.0622246936578924e-05,2.2916122419796372e-05,0.5641273968811705,CIMAS HCC CHITUNGWIZA PHARMACY,1,2,0.001
6.188246182292631e-05,3.3858187798682834e-05,0.5471370530727496,CIMAS HCC CHITUNGWIZA PHARMACY,1,3,0.001
8.37947027110909e-05,4.4471456630030786e-05,0.5307191885787863,CIMAS HCC CHITUNGWIZA PHARMACY,1,4,0.001
0.00010637146254353193,5.476717732944581e-05,0.514867202347929,CIMAS HCC CHITUNGWIZA PHARMACY,1,5,0.001
0.00012962377272864137,6.475641732448786e-05,0.4995720766440817,CIMAS HCC CHITUNGWIZA PHARMACY,1,6,0.001
0.00015356130856286526,7.445002352224725e-05,0.4848227995645709,CIMAS HCC CHITUNGWIZA PHARMACY,1,7,0.001
0.0001781924933888776,8.385859045438155e-05,0.4706067514941447,CIMAS HCC CHITUNGWIZA PHARMACY,1,8,0.001
0.00020352459911458475,9.299243532872681e-05,0.4569100528058128,CIMAS HCC CHITUNGWIZA PHARMACY,1,9,0.001
0.00022956384138185133,0.00010186157920254262,0.44371787207162283,CIMAS HCC CHITUNGWIZA PHARMACY,1,10,0.001
4.0423260377951095e-05,9.543509761250349e-06,0.23608956012009027,ASHBRITTLE   PHARMACY,2,2,0.001
6.126682368088335e-05,1.416789344761889e-05,0.23124902837160788,ASHBRITTLE   PHARMACY,2,3,0.001
8.252720177696317e-05,1.8698210900232855e-05,0.22657027619531278,ASHBRITTLE   PHARMACY,2,4,0.001
0.00010420039253212914,2.3137463308776498e-05,0.22204775573798624,ASHBRITTLE   PHARMACY,2,5,0.001
0.00012628189771644128,2.7488548019485872e-05,0.2176760764334554,ASHBRITTLE   PHARMACY,2,6,0.001
0.0001487667421144169,3.1754261794861825e-05,0.21345000464176017,ASHBRITTLE   PHARMACY,2,7,0.001
0.0001716494937995682,3.5937304037895824e-05,0.20936446267566114,ASHBRITTLE   PHARMACY,2,8,0.001
0.00019492428551965327,4.004027997101626e-05,0.20541452730875442,ASHBRITTLE   PHARMACY,2,9,0.001
0.00021858483712603412,4.4065703761616677e-05,0.20159542784849607,ASHBRITTLE   PHARMACY,2,10,0.001
4.037610719529808e-05,1.1664321460337064e-05,0.2888916805158326,BALLANTYNE PARK PHARMACY,2,2,0.001
6.112052352926955e-05,1.733626421057705e-05,0.2836406367212319,BALLANTYNE PARK PHARMACY,2,3,0.001
8.222499648888249e-05,2.2906271157381854e-05,0.2785803847432085,BALLANTYNE PARK PHARMACY,2,4,0.001
0.0001036808675566188,2.8377827630632535e-05,0.2737036089627217,BALLANTYNE PARK PHARMACY,2,5,0.001
0.00012547912023387614,3.375428689821913e-05,0.26900321611520467,BALLANTYNE PARK PHARMACY,2,6,0.001
0.00014761042743539736,3.903887463913612e-05,0.2644723365239338,BALLANTYNE PARK PHARMACY,2,7,0.001
0.0001700651980551128,4.42346933779106e-05,0.2601043240109333,BALLANTYNE PARK PHARMACY,2,8,0.001
0.00019283362250742606,4.934472686127446e-05,0.2558927546951735,BALLANTYNE PARK PHARMACY,2,9,0.001
0.00021590571705441778,5.4371844361465354e-05,0.2518314248610714,BALLANTYNE PARK PHARMACY,2,10,0.001
4.0526616621981595e-05,1.4644868002339158e-05,0.36136419032808664,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,2,0.001
6.157848317175289e-05,2.1687968302473787e-05,0.35220043082227837,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,3,0.001
8.31531904560747e-05,2.855415413757335e-05,0.34339216548349943,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,4,0.001
0.00010524732699291791,3.52500786045522e-05,0.33492611747682843,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,5,0.001
0.00012785651984442768,4.178213916406464e-05,0.3267892729671041,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,6,0.001
0.00015097547617631327,4.815648401252396e-05,0.31896891622507956,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,7,0.001
0.00017459802564134908,5.4379018956762296e-05,0.3114526567927239,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,8,0.001
0.0001987171636700509,6.045541465710932e-05,0.3042284498257494,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,9,0.001
0.00022332509573036463,6.639111412448513e-05,0.2972846106137734,CIMAS BORROWDALE OFFICE PARK PHARMACY,2,10,0.001
4.059515886738662e-05,2.2486663212252184e-05,0.5539247496409613,CIMAS BULAWAYO PHARMACY,2,2,0.001
6.17914600933271e-05,3.3247031159026756e-05,0.5380522018546237,CIMAS BULAWAYO PHARMACY,2,3,0.001
8.359377556593206e-05,4.370163152337997e-05,0.5227857125428153,CIMAS BULAWAYO PHARMACY,2,4,0.001
0.00010600599114136017,5.3862102320697014e-05,0.5081043226025904,CIMAS BULAWAYO PHARMACY,2,5,0.001
0.0001290311201300905,6.373965692347853e-05,0.49398669762159353,CIMAS BULAWAYO PHARMACY,2,6,0.001
0.00015267140486111615,7.334508185067118e-05,0.4804113901839874,CIMAS BULAWAYO PHARMACY,2,7,0.001
0.00017692840687501195,8.268873877108046e-05,0.4673570526721269,CIMAS BULAWAYO PHARMACY,2,8,0.001
0.00020180308652441428,9.178056987255373e-05,0.4548026071020973,CIMAS BULAWAYO PHARMACY,2,9,0.001
0.0002272958728727406,0.00010063010587036927,0.44272737819005836,CIMAS BULAWAYO PHARMACY,2,10,0.001
4.054693537592238e-05,1.588723464950872e-05,0.3918233154297252,CIMAS CLINIC -MASVINGO PHARMACY,2,2,0.001
6.164484604772363e-05,2.3516144349564182e-05,0.3814778664766017,CIMAS CLINIC -MASVINGO PHARMACY,2,3,0.001
8.329703985847798e-05,3.094507103423256e-05,0.3715026498757743,CIMAS CLINIC -MASVINGO PHARMACY,2,4,0.001
0.0001055061335960142,3.818106031328143e-05,0.3618847455777095,CIMAS CLINIC -MASVINGO PHARMACY,2,5,0.001
0.00012827409075658736,4.523090451154832e-05,0.3526113827411834,CIMAS CLINIC -MASVINGO PHARMACY,2,6,0.001
0.00015160225616299688,5.210114690546823e-05,0.34366999689932776,CIMAS CLINIC -MASVINGO PHARMACY,2,7,0.001
0.0001754913875973101,5.8798086858194053e-05,0.33504827594796055,CIMAS CLINIC -MASVINGO PHARMACY,2,8,0.001
0.00019994168464154195,6.532778566232715e-05,0.3267341964205596,CIMAS CLINIC -MASVINGO PHARMACY,2,9,0.001
0.00022495281494104357,7.169607292548997e-05,0.31871605138295483,CIMAS CLINIC -MASVINGO PHARMACY,2,10,0.001
4.058778631948194e-05,1.812674059379268e-05,0.4466057954259982,CIMAS FIFE AVENUE PHARMACY,2,2,0.001
6.176869323265273e-05,2.6805337949818654e-05,0.43396317045037586,CIMAS FIFE AVENUE PHARMACY,2,3,0.001
8.354719076313161e-05,3.5240196923339216e-05,0.42179990256345395,CIMAS FIFE AVENUE PHARMACY,2,4,0.001
0.00010592696380255028,4.3440458481050384e-05,0.41009821221746867,CIMAS FIFE AVENUE PHARMACY,2,5,0.001
0.00012891098239886688,5.1414912535220754e-05,0.3988404368538323,CIMAS FIFE AVENUE PHARMACY,2,6,0.001
0.00015250156364111987,5.917200281369155e-05,0.38800915479752274,CIMAS FIFE AVENUE PHARMACY,2,7,0.001
0.00017670042570691504,6.671983365078122e-05,0.37758728301790495,CIMAS FIFE AVENUE PHARMACY,2,8,0.001
0.0002015087347162818,7.406617826161605e-05,0.36755815258280977,CIMAS FIFE AVENUE PHARMACY,2,9,0.001
0.00022692714506730214,8.121848813004818e-05,0.3579055652683612,CIMAS FIFE AVENUE PHARMACY,2,10,0.001
4.059789914476708e-05,1.9995519832811105e-05,0.4925259743493021,CIMAS FOURTH STREET PHARMACY,2,2,0.001
6.179818528863131e-05,2.9561914370948464e-05,0.4783621757318303,CIMAS FOURTH STREET PHARMACY,2,3,0.001
8.36043301591669e-05,3.885553360864051e-05,0.4647550376238514,CIMAS FOURTH STREET PHARMACY,2,4,0.001
0.00010601888507214182,4.788695057873525e-05,0.4516832123460834,CIMAS FOURTH STREET PHARMACY,2,5,0.001
0.00012904356575933518,5.666631835144849e-05,0.4391254846222286,CIMAS FOURTH STREET PHARMACY,2,6,0.001
0.00015267932695208795,6.520337601927203e-05,0.4270609343184581,CIMAS FOURTH STREET PHARMACY,2,7,0.001
0.00017692642752640937,7.350745715855903e-05,0.41546906353256213,CIMAS FOURTH STREET PHARMACY,2,8,0.001
0.00020178448709363164,8.158750018083816e-05,0.4043298935213988,CIMAS FOURTH STREET PHARMACY,2,9,0.001
0.00022725253493948653,8.94520600822861e-05,0.3936240363880018,CIMAS FOURTH STREET PHARMACY,2,10,0.001
4.056943051319849e-05,1.7830919987753886e-05,0.4395161519941212,CIMAS HCC  MUTARE PHARMACY,2,2,0.001
6.171117390677069e-05,2.6379477805971505e-05,0.42746679630214035,CIMAS HCC  MUTARE PHARMACY,2,3,0.001
8.342712323242008e-05,3.4695726035884434e-05,0.415880647582986,CIMAS HCC  MUTARE PHARMACY,2,4,0.001
0.00010571825637302786,4.2788456591925846e-05,0.40474046829666177,CIMAS HCC  MUTARE PHARMACY,2,5,0.001
0.00012858470506132345,5.0666122868498144e-05,0.39402915645632125,CIMAS HCC  MUTARE PHARMACY,2,6,0.001
0.00015202581880734053,5.8336844762655104e-05,0.3837298507603126,CIMAS HCC  MUTARE PHARMACY,2,7,0.001
0.0001760402238820847,6.580841533290867e-05,0.37382601476915,CIMAS HCC  MUTARE PHARMACY,2,8,0.001
0.00020062587758425392,7.30883087385252e-05,0.3643015029695328,CIMAS HCC  MUTARE PHARMACY,2,9,0.001
0.00022578011807072187,8.018368915479043e-05,0.3551406113166892,CIMAS HCC  MUTARE PHARMACY,2,10,0.001
4.0609395647108836e-05,2.1509513366334133e-05,0.529668393818254,CIMAS HCC CHINHOYI ST. PHARM,2,2,0.001
6.183478519815327e-05,3.179158019727035e-05,0.5141374728705262,CIMAS HCC CHINHOYI ST. PHARM,2,3,0.001
8.368175365726407e-05,4.177460579931958e-05,0.49920805878920893,CIMAS HCC CHINHOYI ST. PHARM,2,4,0.001
0.00010615499513199497,5.147010798731345e-05,0.48485808815039383,CIMAS HCC CHINHOYI ST. PHARM,2,5,0.001
0.0001292584207414781,6.08891629129902e-05,0.471065347725166,CIMAS HCC CHINHOYI ST. PHARM,2,6,0.001
0.0001529952528841438,7.004240682173308e-05,0.45780771299337597,CIMAS HCC CHINHOYI ST. PHARM,2,7,0.001
0.0001773681069729403,7.894004154068712e-05,0.44506333685305893,CIMAS HCC CHINHOYI ST. PHARM,2,8,0.001
0.0002023790618730698,8.759184286604337e-05,0.432810796014956,CIMAS HCC CHINHOYI ST. PHARM,2,9,0.001
0.0002280297202915163,9.600717115096023e-05,0.42102920193132437,CIMAS HCC CHINHOYI ST. PHARM,2,10,0.001
4.058664962980138e-05,1.7385898182428637e-05,0.4283649510617099,CIMAS HCC CHITUNGWIZA PHARMACY,2,2,0.001
6.176590564579996e-05,2.5710440990514057e-05,0.4162561970345261,CIMAS HCC CHITUNGWIZA PHARMACY,2,3,0.001
8.354287402831356e-05,3.3801465333628235e-05,0.40460022146440117,CIMAS HCC CHITUNGWIZA PHARMACY,2,4,0.001
0.00010592187808707682,4.166763017003035e-05,0.3933807719664487,CIMAS HCC CHITUNGWIZA PHARMACY,2,5,0.001
0.00012890652037297925,4.931727155212356e-05,0.38258166778087366,CIMAS HCC CHITUNGWIZA PHARMACY,2,6,0.001
0.00015249973846162502,5.675840637517486e-05,0.3721869096153075,CIMAS HCC CHITUNGWIZA PHARMACY,2,7,0.001
0.00017670385481811083,6.399873787497634e-05,0.3621807681606782,CIMAS HCC CHITUNGWIZA PHARMACY,2,8,0.001
0.000201520621051617,7.10456625076035e-05,0.3525478540948226,CIMAS HCC CHITUNGWIZA PHARMACY,2,9,0.001
0.0002269512569320769,7.790627789600987e-05,0.3432731721742614,CIMAS HCC CHITUNGWIZA PHARMACY,2,10,0.001
4.026679162106417e-05,6.96300210749367e-06,0.17292170116307995,ASHBRITTLE   PHARMACY,3,2,0.001
6.079529401630542e-05,1.0376076980337349e-05,0.17067237108113112,ASHBRITTLE   PHARMACY,3,3,0.001
8.158042154562888e-05,1.3745123170454657e-05,0.16848556197723064,ASHBRITTLE   PHARMACY,3,4,0.001
0.00010261709450196837,1.7071281365809794e-05,0.16635904035932667,ASHBRITTLE   PHARMACY,3,5,0.001
0.00012390024913257804,2.035565341535994e-05,0.1642906576691271,ASHBRITTLE   PHARMACY,3,6,0.001
0.00014542484695837624,2.3599303819759785e-05,0.1622783472931171,ASHBRITTLE   PHARMACY,3,7,0.001
0.000167185883397998,2.680326116395277e-05,0.16032012164654885,ASHBRITTLE   PHARMACY,3,8,0.001
0.00018917839570657222,2.9968519493604725e-05,0.1584140693321441,ASHBRITTLE   PHARMACY,3,9,0.001
0.00021139747024229654,3.309603963731837e-05,0.15655835237472246,ASHBRITTLE   PHARMACY,3,10,0.001
4.0236920443224425e-05,9.337616734751605e-06,0.23206588953365057,BALLANTYNE PARK PHARMACY,3,2,0.001
6.070426811070676e-05,1.3924874469817543e-05,0.22938872180161468,BALLANTYNE PARK PHARMACY,3,3,0.001
8.13956390415303e-05,1.845976257917592e-05,0.2267905602382118,BALLANTYNE PARK PHARMACY,3,4,0.001
0.00010230473050507587,2.2943710524897657e-05,0.22426832475512265,BALLANTYNE PARK PHARMACY,3,5,0.001
0.00012342535165933704,2.737809550540795e-05,0.22181906016337294,BALLANTYNE PARK PHARMACY,3,6,0.001
0.00014475143294313404,3.176424455856948e-05,0.21943993170035242,BALLANTYNE PARK PHARMACY,3,7,0.001
0.0001662770342544909,3.610343658159186e-05,0.21712822064371623,BALLANTYNE PARK PHARMACY,3,8,0.001
0.00018799635197106512,4.0396904270358867e-05,0.21488132001931842,BALLANTYNE PARK PHARMACY,3,9,0.001
0.00020990372487137514,4.4645835980791594e-05,0.2126967304089038,BALLANTYNE PARK PHARMACY,3,10,0.001
4.043097709196567e-05,1.1122997365450581e-05,0.2751107731121569,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,2,0.001
6.128585596174466e-05,1.6510154561338045e-05,0.26939583860334554,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,3,0.001
8.255700838355855e-05,2.178675408855718e-05,0.26389951035212256,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,4,0.001
0.00010423629561350637,2.695682768597505e-05,0.25861267927178844,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,5,0.001
0.00012631511133489765,3.2024239104174343e-05,0.25352658732389416,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,6,0.001
0.00014878442501349332,3.699269106056735e-05,0.24863281931030398,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,7,0.001
0.00017163482550322626,4.186573198695417e-05,0.24392329391314124,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,8,0.001
0.00019485656472864555,4.664676256002177e-05,0.23939025418507903,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,9,0.001
0.00021843960125939155,5.133904200863383e-05,0.23502625765952578,CIMAS BORROWDALE OFFICE PARK PHARMACY,3,10,0.001
4.05539741374012e-05,1.8577410773957213e-05,0.4580910051137025,CIMAS BULAWAYO PHARMACY,3,2,0.001
6.16637543062535e-05,2.749433889471136e-05,0.4458752017945667,CIMAS BULAWAYO PHARMACY,3,3,0.001
8.333062400920065e-05,3.617587749644123e-05,0.43412464416979524,CIMAS BULAWAYO PHARMACY,3,4,0.001
0.00010555537956238655,4.4630878206111264e-05,0.42281955113176406,CIMAS BULAWAYO PHARMACY,3,5,0.001
0.0001283383837283786,5.286781130419021e-05,0.41194075979702327,CIMAS BULAWAYO PHARMACY,3,6,0.001
0.00015167961256781315,6.0894778891348645e-05,0.4014697681543966,CIMAS BULAWAYO PHARMACY,3,7,0.001
0.00017557869625125431,6.87195285896317e-05,0.39138876217245394,CIMAS BULAWAYO PHARMACY,3,8,0.001
0.0002000349545139133,7.634946752989895e-05,0.38168063034497557,CIMAS BULAWAYO PHARMACY,3,9,0.001
0.00022504742737370403,8.379167642680991e-05,0.37232896818531086,CIMAS BULAWAYO PHARMACY,3,10,0.001
4.048307762254559e-05,1.2338272715081769e-05,0.3047760555687202,CIMAS CLINIC -MASVINGO PHARMACY,3,2,0.001
6.144879597861635e-05,1.8290948341981e-05,0.29766162299333077,CIMAS CLINIC -MASVINGO PHARMACY,3,3,0.001
8.289628979765247e-05,2.4105881474467684e-05,0.2907956620653285,CIMAS CLINIC -MASVINGO PHARMACY,3,4,0.001
0.00010482428366323283,2.9787754341963708e-05,0.2841684512499252,CIMAS CLINIC -MASVINGO PHARMACY,3,5,0.001
0.00012723110898411367,3.534106474475989e-05,0.2777706256507805,CIMAS CLINIC -MASVINGO PHARMACY,3,6,0.001
0.00015011471986471495,4.0770133118350243e-05,0.271593173241723,CIMAS CLINIC -MASVINGO PHARMACY,3,7,0.001
0.00017347270802944595,4.607910948003833e-05,0.26562742925657606,CIMAS CLINIC -MASVINGO PHARMACY,3,8,0.001
0.0001973023169446844,5.127198022936324e-05,0.2598650691149148,CIMAS CLINIC -MASVINGO PHARMACY,3,9,0.001
0.00022160045527111578,5.6352574780194745e-05,0.25429810020584354,CIMAS CLINIC -MASVINGO PHARMACY,3,10,0.001
4.0535641945559844e-05,1.4336506857838491e-05,0.35367657127751173,CIMAS FIFE AVENUE PHARMACY,3,2,0.001
6.160822846599681e-05,2.1226863646685627e-05,0.3445459182193704,CIMAS FIFE AVENUE PHARMACY,3,3,0.001
8.321861975889404e-05,2.794097072639619e-05,0.33575383498727135,CIMAS FIFE AVENUE PHARMACY,3,4,0.001
0.00010536726054716043,3.4485231501945387e-05,0.32728602151054725,CIMAS FIFE AVENUE PHARMACY,3,5,0.001
0.00012805420304243316,4.086577676556834e-05,0.31912874231880306,CIMAS FIFE AVENUE PHARMACY,3,6,0.001
0.00015127912640381196,4.708847591969306e-05,0.31126882497985203,CIMAS FIFE AVENUE PHARMACY,3,7,0.001
0.00017504135314100528,5.315894806716623e-05,0.3036936536039219,CIMAS FIFE AVENUE PHARMACY,3,8,0.001
0.00019933986287116494,5.90825728937059e-05,0.29639115851048553,CIMAS FIFE AVENUE PHARMACY,3,9,0.001
0.00022417330380028805,6.486450128530463e-05,0.2893498029680253,CIMAS FIFE AVENUE PHARMACY,3,10,0.001
4.0545430558506687e-05,1.6093604438977006e-05,0.39692769856652727,CIMAS FOURTH STREET PHARMACY,3,2,0.001
6.163660082210433e-05,2.3823046889407323e-05,0.38650812296034054,CIMAS FOURTH STREET PHARMACY,3,3,0.001
8.327328326371668e-05,3.135159075292336e-05,0.37649038832342613,CIMAS FOURTH STREET PHARMACY,3,4,0.001
0.0001054547504088435,3.8686804208279406e-05,0.3668569131147942,CIMAS FOURTH STREET PHARMACY,3,5,0.001
0.00012817980656592613,4.583592195503657e-05,0.3575908185776672,CIMAS FOURTH STREET PHARMACY,3,6,0.001
0.00015144681521370257,5.2805859214211986e-05,0.3486759304888587,CIMAS FOURTH STREET PHARMACY,3,7,0.001
0.00017525372263969212,5.9603225606975056e-05,0.3400967734620656,CIMAS FOURTH STREET PHARMACY,3,8,0.001
0.000199598078365932,6.623433879972409e-05,0.3318385594789833,CIMAS FOURTH STREET PHARMACY,3,9,0.001
0.00022447705284262264,7.27052378305867e-05,0.32388717202893436,CIMAS FOURTH STREET PHARMACY,3,10,0.001
4.0504892543297704e-05,1.4055395563010444e-05,0.3470048846071108,CIMAS HCC  MUTARE PHARMACY,3,2,0.001
6.151288297286882e-05,2.0825996336750785e-05,0.3385631648241297,CIMAS HCC  MUTARE PHARMACY,3,3,0.001
8.302166626508145e-05,2.7433608511402308e-05,0.3304391461357692,CIMAS HCC  MUTARE PHARMACY,3,4,0.001
0.00010502846336512868,3.388420177287375e-05,0.32261922803798637,CIMAS HCC  MUTARE PHARMACY,3,5,0.001
0.00012753005468112152,4.0183488738951306e-05,0.31509034352276283,CIMAS HCC  MUTARE PHARMACY,3,6,0.001
0.00015052281101255688,4.6336935579978525e-05,0.30783995640443507,CIMAS HCC  MUTARE PHARMACY,3,7,0.001
0.00017400272217571154,5.234977248999313e-05,0.3008560546376352,CIMAS HCC  MUTARE PHARMACY,3,8,0.001
0.00019796542357254643,5.8227003947620615e-05,0.2941271404714912,CIMAS HCC  MUTARE PHARMACY,3,9,0.001
0.00022240622093200405,6.397341871991943e-05,0.2876422181530522,CIMAS HCC  MUTARE PHARMACY,3,10,0.001
4.056656055415704e-05,1.7547983972541247e-05,0.43257263452528577,CIMAS HCC CHINHOYI ST. PHARM,3,2,0.001
6.1702315590232e-05,2.5962967754338888e-05,0.42077785097661796,CIMAS HCC CHINHOYI ST. PHARM,3,3,0.001
8.340942286195511e-05,3.415070020887701e-05,0.40943455831599934,CIMAS HCC CHINHOYI ST. PHARM,3,4,0.001
0.00010568961497330832,4.2119755644858915e-05,0.3985231250534517,CIMAS HCC CHINHOYI ST. PHARM,3,5,0.001
