seed,condition,round,client_id,n_train,n_test,prevalence,auroc
23,cold_fed,24,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,24,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,25,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,25,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,25,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.75
23,cold_fed,25,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8417128987517337
23,cold_fed,25,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7397107897664071
23,cold_fed,25,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7160278745644599
23,cold_fed,25,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7921784098254687
23,cold_fed,25,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8013863773357445
23,cold_fed,25,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8569444444444445
23,cold_fed,25,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8465566902330454
23,cold_fed,25,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.798444976076555
23,cold_fed,25,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.810474537037037
23,cold_fed,25,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8949019607843138
23,cold_fed,25,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7421875
23,cold_fed,25,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7714285714285714
23,cold_fed,25,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6634615384615384
23,cold_fed,25,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185186
23,cold_fed,25,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,25,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,25,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.774364837398374
23,cold_fed,25,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.6025641025641025
23,cold_fed,25,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,25,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,26,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,26,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,26,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7488095238095238
23,cold_fed,26,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8424063800277393
23,cold_fed,26,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7397107897664071
23,cold_fed,26,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7168989547038328
23,cold_fed,26,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7924006140917905
23,cold_fed,26,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8018384569017482
23,cold_fed,26,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8570555555555556
23,cold_fed,26,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8468185388845247
23,cold_fed,26,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.798444976076555
23,cold_fed,26,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8109085648148148
23,cold_fed,26,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.895686274509804
23,cold_fed,26,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7427083333333333
23,cold_fed,26,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7714285714285714
23,cold_fed,26,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,26,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7658730158730158
23,cold_fed,26,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,26,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,26,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7748475609756098
23,cold_fed,26,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.6025641025641025
23,cold_fed,26,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,26,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,27,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,27,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,27,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7488095238095238
23,cold_fed,27,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8423196948682387
23,cold_fed,27,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7408231368186875
23,cold_fed,27,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7173344947735192
23,cold_fed,27,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7925218164188752
23,cold_fed,27,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8024412296564195
23,cold_fed,27,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8571111111111112
23,cold_fed,27,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8468185388845247
23,cold_fed,27,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7978468899521531
23,cold_fed,27,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8114872685185185
23,cold_fed,27,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8964705882352941
23,cold_fed,27,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.74375
23,cold_fed,27,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,27,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,27,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7671957671957672
23,cold_fed,27,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,27,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,27,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7750508130081301
23,cold_fed,27,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.6025641025641025
23,cold_fed,27,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,27,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,28,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,28,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,28,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7488095238095238
23,cold_fed,28,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8421463245492372
23,cold_fed,28,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7408231368186875
23,cold_fed,28,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.718205574912892
23,cold_fed,28,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7925824175824175
23,cold_fed,28,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8021398432790837
23,cold_fed,28,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8572222222222222
23,cold_fed,28,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8460329929300865
23,cold_fed,28,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7984449760765551
23,cold_fed,28,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8116319444444444
23,cold_fed,28,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8972549019607843
23,cold_fed,28,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7453124999999999
23,cold_fed,28,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,28,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,28,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7671957671957672
23,cold_fed,28,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,28,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,28,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7752032520325203
23,cold_fed,28,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.6025641025641025
23,cold_fed,28,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,28,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,29,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,29,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,29,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.75
23,cold_fed,29,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8420596393897365
23,cold_fed,29,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7397107897664071
23,cold_fed,29,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.718205574912892
23,cold_fed,29,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7926228183581124
23,cold_fed,29,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8024412296564195
23,cold_fed,29,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8573888888888889
23,cold_fed,29,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.845771144278607
23,cold_fed,29,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7984449760765551
23,cold_fed,29,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8114872685185185
23,cold_fed,29,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8980392156862745
23,cold_fed,29,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.746875
23,cold_fed,29,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,29,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,29,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7671957671957672
23,cold_fed,29,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,29,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,29,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.775558943089431
23,cold_fed,29,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.6025641025641025
23,cold_fed,29,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,29,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,30,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,30,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.4375
23,cold_fed,30,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.75
23,cold_fed,30,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8417995839112344
23,cold_fed,30,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7408231368186875
23,cold_fed,30,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7177700348432056
23,cold_fed,30,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7926834195216548
23,cold_fed,30,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8027426160337553
23,cold_fed,30,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8571666666666667
23,cold_fed,30,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8460329929300864
23,cold_fed,30,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7984449760765551
23,cold_fed,30,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8109085648148148
23,cold_fed,30,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8988235294117647
23,cold_fed,30,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.746875
23,cold_fed,30,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,30,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,30,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185186
23,cold_fed,30,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8418803418803419
23,cold_fed,30,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,30,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7756859756097562
23,cold_fed,30,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,30,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,30,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,31,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,31,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.42857142857142855
23,cold_fed,31,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7523809523809524
23,cold_fed,31,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8417128987517337
23,cold_fed,31,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7430478309232481
23,cold_fed,31,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7186411149825784
23,cold_fed,31,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7928652230122819
23,cold_fed,31,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8033453887884269
23,cold_fed,31,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8575
23,cold_fed,31,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8460329929300864
23,cold_fed,31,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7990430622009569
23,cold_fed,31,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8109085648148148
23,cold_fed,31,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8988235294117647
23,cold_fed,31,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7479166666666667
23,cold_fed,31,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,31,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6538461538461539
23,cold_fed,31,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185185
23,cold_fed,31,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8461538461538461
23,cold_fed,31,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,31,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7757113821138212
23,cold_fed,31,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,31,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,31,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,32,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,32,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.41964285714285715
23,cold_fed,32,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7511904761904762
23,cold_fed,32,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8417128987517337
23,cold_fed,32,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7430478309232481
23,cold_fed,32,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7195121951219512
23,cold_fed,32,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7928248222365869
23,cold_fed,32,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8040988547317661
23,cold_fed,32,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8575555555555555
23,cold_fed,32,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8449855983241686
23,cold_fed,32,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.7990430622009569
23,cold_fed,32,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8113425925925926
23,cold_fed,32,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8988235294117647
23,cold_fed,32,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7473958333333334
23,cold_fed,32,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,32,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6442307692307692
23,cold_fed,32,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185185
23,cold_fed,32,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8504273504273505
23,cold_fed,32,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,32,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7760924796747968
23,cold_fed,32,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,32,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,32,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,33,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,33,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.41964285714285715
23,cold_fed,33,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7523809523809524
23,cold_fed,33,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.841886269070735
23,cold_fed,33,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7430478309232481
23,cold_fed,33,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7199477351916376
23,cold_fed,33,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7930066257272139
23,cold_fed,33,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.804249547920434
23,cold_fed,33,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8577222222222222
23,cold_fed,33,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8444619010212098
23,cold_fed,33,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.798444976076555
23,cold_fed,33,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8111979166666666
23,cold_fed,33,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.8988235294117647
23,cold_fed,33,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7484375000000001
23,cold_fed,33,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,33,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6442307692307692
23,cold_fed,33,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185185
23,cold_fed,33,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8504273504273505
23,cold_fed,33,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,33,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7761941056910568
23,cold_fed,33,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,33,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7446153846153847
23,cold_fed,33,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,34,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,34,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.41964285714285715
23,cold_fed,34,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7523809523809524
23,cold_fed,34,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8420596393897364
23,cold_fed,34,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7441601779755284
23,cold_fed,34,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7190766550522648
23,cold_fed,34,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7931076276664513
23,cold_fed,34,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8040988547317662
23,cold_fed,34,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8580555555555556
23,cold_fed,34,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8452474469756481
23,cold_fed,34,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.797846889952153
23,cold_fed,34,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8111979166666666
23,cold_fed,34,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.899607843137255
23,cold_fed,34,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7484375000000001
23,cold_fed,34,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,34,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6442307692307692
23,cold_fed,34,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7685185185185185
23,cold_fed,34,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8504273504273505
23,cold_fed,34,MEDICINE CHEST,94,24,0.3333333333333333,0.8671875
23,cold_fed,34,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7761432926829268
23,cold_fed,34,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,34,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,34,WATERSHED PHARMACY,97,25,0.36,0.4722222222222222
23,cold_fed,35,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,35,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.41964285714285715
23,cold_fed,35,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7511904761904763
23,cold_fed,35,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.841886269070735
23,cold_fed,35,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7441601779755284
23,cold_fed,35,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7195121951219512
23,cold_fed,35,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.793370232708468
23,cold_fed,35,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.8050030138637735
23,cold_fed,35,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8586666666666666
23,cold_fed,35,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8452474469756481
23,cold_fed,35,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.797846889952153
23,cold_fed,35,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.8107638888888888
23,cold_fed,35,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.899607843137255
23,cold_fed,35,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7489583333333334
23,cold_fed,35,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7785714285714285
23,cold_fed,35,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.6442307692307692
23,cold_fed,35,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.7671957671957672
23,cold_fed,35,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.8504273504273505
23,cold_fed,35,MEDICINE CHEST,94,24,0.3333333333333333,0.875
23,cold_fed,35,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7764481707317074
23,cold_fed,35,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.608974358974359
23,cold_fed,35,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.7415384615384616
23,cold_fed,35,WATERSHED PHARMACY,97,25,0.36,0.47916666666666663
23,cold_fed,36,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
23,cold_fed,36,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.41964285714285715
23,cold_fed,36,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7511904761904763
23,cold_fed,36,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.8417128987517337
23,cold_fed,36,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7441601779755284
